meaningful	-0.53	0.21
offensive	-0.52	0.21
meaningless	-0.52	0.11
muddy	-0.52	0.20
psychic	-0.52	0.17
multiple	-0.52	0.16
soiled	-0.52	0.34
persuasive	-0.52	0.72
awed	-0.51	0.37
cerebral	-0.51	0.17
wholesale	-0.51	0.10
harsh	-0.50	0.28
wet	-0.50	0.30
crumbling	-0.50	0.15
reactionary	-0.50	0.36
disturbing	-0.49	0.93
mental	-0.49	0.23
menacing	-0.49	0.23
sioux	-0.49	0.11
conceivable	-0.48	0.18
convinced	-0.47	0.33
inflationary	-0.47	0.19
conflicting	-0.47	0.21
radioactive	-0.47	0.16
prewar	-0.46	0.13
meager	-0.46	0.75
photographic	-0.46	0.14
contemptuous	-0.46	0.39
nazi	-0.46	0.28
colossal	-0.46	0.15
massed	-0.45	0.15
hoarse	-0.44	0.24
trivial	-0.44	0.35
slick	-0.44	0.17
extravagant	-0.43	0.18
frozen	-0.43	0.17
deficient	-0.43	0.26
noticeable	-0.43	0.13
tidal	-0.43	0.11
aggressive	-0.43	0.17
apparent	-0.43	0.12
present	-0.42	0.15
mock	-0.42	0.14
curious	-0.42	0.32
somber	-0.42	0.24
remote	-0.41	0.13
gross	-0.41	0.11
bare	-0.41	0.29
honorary	-0.41	0.11
faint	-0.40	0.24
naval	-0.40	0.09
intense	-0.40	0.13
deliberate	-0.39	0.20
mammoth	-0.39	0.19
alien	-0.39	0.15
inert	-0.39	0.16
unsuccessful	-0.39	0.13
commonplace	-0.39	0.20
blank	-0.39	0.20
ruthless	-0.39	0.30
cosmic	-0.39	0.13
sudden	-0.38	0.21
devastating	-0.38	0.20
prolonged	-0.38	0.10
unconstitutional	-0.38	0.09
tremendous	-0.37	0.24
veiled	-0.37	0.24
evident	-0.37	0.15
silent	-0.37	0.27
triple	-0.37	0.11
potent	-0.36	0.25
applicable	-0.36	0.19
khaki	-0.36	0.37
commanding	-0.36	0.13
mournful	-0.36	0.17
precious	-0.35	0.25
responsible	-0.35	0.21
tactical	-0.35	0.11
crucial	-0.35	0.21
incomplete	-0.35	0.16
familiar	-0.34	0.85
decisive	-0.34	0.11
unfamiliar	-0.34	0.30
farthest	-0.34	0.08
absent	-0.34	0.09
manifest	-0.34	0.14
abnormal	-0.34	0.17
barefoot	-0.34	0.30
insufficient	-0.33	0.18
feudal	-0.33	0.29
vice	-0.33	0.08
conventional	-0.33	0.11
sheer	-0.33	0.25
raw	-0.33	0.18
motionless	-0.33	0.27
fierce	-0.33	0.22
wan	-0.32	0.31
due	-0.32	0.10
hollow	-0.31	0.26
obscure	-0.31	0.20
unpopular	-0.31	0.23
gigantic	-0.31	0.17
taut	-0.31	0.31
sensational	-0.31	0.25
slightest	-0.31	0.11
lazy	-0.31	0.38
tame	-0.31	0.20
unwilling	-0.31	0.18
anonymous	-0.31	0.12
likely	-0.30	0.24
negative	-0.30	0.15
minor	-0.30	0.12
withholding	-0.30	0.18
protective	-0.30	0.17
agrarian	-0.30	0.24
prone	-0.30	0.16
probing	-0.30	0.13
hardened	-0.29	0.21
correct	-0.28	0.18
socialist	-0.28	0.28
super	-0.28	0.11
inland	-0.28	0.11
external	-0.27	0.14
weaker	-0.27	0.28
succeeding	-0.27	0.17
parental	-0.27	0.19
jagged	-0.27	0.16
preceding	-0.27	0.17
opposing	-0.27	0.19
marine	-0.26	0.13
plausible	-0.26	0.19
apt	-0.26	0.25
increasing	-0.26	0.16
elusive	-0.26	0.13
endless	-0.26	0.13
abrupt	-0.25	0.11
biggest	-0.25	0.20
excited	-0.25	0.89
drastic	-0.25	0.10
yearly	-0.25	0.15
rival	-0.25	0.10
bodily	-0.25	0.11
startling	-0.24	0.28
hourly	-0.24	0.09
speedy	-0.24	0.09
inclined	-0.24	0.24
feverish	-0.24	0.22
automatic	-0.24	0.12
random	-0.23	0.12
controversial	-0.23	0.32
understandable	-0.23	0.14
lowest	-0.23	0.09
nominal	-0.23	0.09
obvious	-0.23	0.14
continental	-0.23	0.08
tighter	-0.22	0.24
austrian	-0.22	0.17
interested	-0.22	0.41
integral	-0.22	0.09
financial	-0.22	0.11
hind	-0.22	0.23
exciting	-0.22	0.86
pleasing	-0.22	0.87
global	-0.21	0.19
scarce	-0.21	0.15
variable	-0.21	0.12
shrill	-0.21	0.26
expensive	-0.21	0.17
swelling	-0.21	0.10
divine	-0.21	0.96
focal	-0.20	0.07
tangled	-0.20	0.15
vacant	-0.20	0.14
visual	-0.20	0.16
lingering	-0.19	0.12
throbbing	-0.19	0.17
dual	-0.19	0.10
continuing	-0.19	0.09
dominican	-0.19	0.13
modred	-0.19	0.13
virtual	-0.19	0.20
inward	-0.19	0.12
primitive	-0.19	0.14
racial	-0.19	0.09
boring	-0.19	0.66
pertinent	-0.19	0.31
old	-0.18	0.82
parliamentary	-0.18	0.13
explicit	-0.18	0.16
czech	-0.18	0.26
outstretched	-0.18	0.27
childish	-0.18	0.69
total	-0.18	0.15
offshore	-0.18	0.08
fiscal	-0.18	0.09
internal	-0.18	0.09
comparable	-0.17	0.16
forbidding	-0.17	0.11
uneven	-0.17	0.13
unused	-0.17	0.10
premature	-0.17	0.14
capita	-0.17	0.12
indifferent	-0.16	0.22
latest	-0.16	0.18
artificial	-0.16	0.14
different	-0.16	0.23
supposed	-0.16	0.34
bulky	-0.16	0.18
emotional	-0.16	0.14
shy	-0.16	0.42
unlimited	-0.16	0.19
glad	-0.16	0.74
average	-0.16	0.14
significant	-0.15	0.25
tribal	-0.15	0.14
postal	-0.15	0.13
stern	-0.15	0.22
soviet	-0.15	0.25
potential	-0.15	0.09
reluctant	-0.15	0.27
net	-0.15	0.12
consequent	-0.15	0.10
mysterious	-0.15	1.07
israeli	-0.15	0.10
prospective	-0.15	0.13
stray	-0.15	0.22
unanimous	-0.15	0.16
iranian	-0.15	0.12
folding	-0.14	0.15
brittle	-0.14	0.22
renewed	-0.14	0.09
underdeveloped	-0.14	0.12
moody	-0.14	0.36
dry	-0.14	0.28
senior	-0.14	0.07
collective	-0.14	0.09
challenging	-0.14	0.18
strategic	-0.13	0.10
fake	-0.13	0.26
invincible	-0.13	0.14
declining	-0.13	0.17
invisible	-0.13	0.18
enormous	-0.13	0.15
surgical	-0.13	0.17
rubber	-0.13	0.13
resistant	-0.12	0.22
underground	-0.12	0.28
ballistic	-0.12	0.10
postwar	-0.12	0.26
baltic	-0.12	0.09
identical	-0.12	0.12
swell	-0.12	0.35
muffled	-0.12	0.25
biological	-0.12	0.14
nuclear	-0.12	0.18
atomic	-0.11	0.18
outstanding	-0.11	1.15
asian	-0.11	0.05
interstate	-0.11	0.12
considerable	-0.11	0.18
accompanying	-0.11	0.13
wormy	-0.11	0.24
frequent	-0.11	0.18
rough	-0.11	0.18
rocky	-0.11	0.11
relevant	-0.11	0.32
growing	-0.11	0.21
subdued	-0.11	0.36
surprising	-0.10	0.75
coarse	-0.10	0.31
louder	-0.10	0.24
powerful	-0.10	0.18
yugoslav	-0.10	0.19
seasonal	-0.10	0.18
extraordinary	-0.10	0.35
geographic	-0.10	0.08
positive	-0.10	0.20
extra	-0.10	0.17
vocational	-0.10	0.18
cheaper	-0.09	0.25
varying	-0.09	0.14
rainy	-0.09	0.26
utmost	-0.09	0.26
airborne	-0.09	0.07
unchanged	-0.09	0.09
spectacular	-0.09	0.14
male	-0.09	0.20
prevailing	-0.09	0.12
needless	-0.09	0.10
accessible	-0.09	0.09
crowded	-0.09	0.24
selective	-0.09	0.14
various	-0.08	0.14
weekly	-0.08	0.10
other	-0.08	0.15
elementary	-0.08	0.14
senatorial	-0.08	0.09
major	-0.08	0.13
instinctive	-0.08	0.14
aging	-0.08	0.37
temporary	-0.08	0.19
explosive	-0.08	0.12
unmistakable	-0.07	0.21
annual	-0.07	0.13
physical	-0.07	0.11
treacherous	-0.07	0.17
neolithic	-0.07	0.10
exiled	-0.07	0.15
martial	-0.07	0.19
complex	-0.06	0.18
rusty	-0.06	0.19
restraining	-0.06	0.04
great	-0.06	0.25
subordinate	-0.06	0.09
important	-0.06	0.31
perpetual	-0.06	0.16
safer	-0.06	0.28
scottish	-0.06	0.09
jewish	-0.06	0.10
belgian	-0.06	0.12
captive	-0.06	0.18
loose	-0.06	0.15
goddamn	-0.05	0.74
puffing	-0.05	0.24
impressive	-0.05	0.18
canned	-0.05	0.16
vital	-0.05	0.18
visible	-0.05	0.05
polish	-0.05	0.14
substantial	-0.05	0.12
caribbean	-0.05	0.10
sensory	-0.05	0.12
sexual	-0.05	0.10
overall	-0.05	0.10
technological	-0.05	0.11
appreciable	-0.05	0.10
sizable	-0.05	0.07
corporate	-0.05	0.14
easiest	-0.05	0.26
central	-0.05	0.05
lesser	-0.04	0.12
daily	-0.04	0.07
newest	-0.04	0.10
synthetic	-0.04	0.15
legal	-0.04	0.13
hungarian	-0.04	0.14
proportional	-0.04	0.08
military	-0.04	0.06
definite	-0.04	0.16
comic	-0.04	0.18
icy	-0.04	0.28
territorial	-0.04	0.08
lengthy	-0.03	0.17
secondary	-0.03	0.20
bearded	-0.03	0.44
indian	-0.03	0.10
russian	-0.03	0.13
constant	-0.03	0.08
hairy	-0.03	0.44
advancing	-0.03	0.07
urban	-0.03	0.12
greater	-0.03	0.18
current	-0.02	0.13
cute	-0.02	0.57
cant	-0.02	0.38
towering	-0.02	0.26
implicit	-0.02	0.12
mormon	-0.02	0.11
ideological	-0.02	0.11
stronger	-0.02	0.33
healing	-0.02	0.09
recent	-0.02	0.16
natural	-0.02	0.16
maximum	-0.02	0.18
equal	-0.02	0.17
intermediate	-0.02	0.08
civil	-0.01	0.08
compulsory	-0.01	0.10
sole	-0.01	0.12
middle	-0.01	0.13
german	-0.01	0.12
empty	-0.01	0.16
immediate	-0.01	0.15
concrete	-0.01	0.08
surplus	-0.01	0.10
vast	-0.01	0.09
democratic	-0.01	0.14
limiting	-0.01	0.12
magnetic	-0.01	0.07
western	-0.01	0.08
sanitary	-0.01	0.18
communal	-0.00	0.14
occupational	-0.00	0.20
syrian	-0.00	0.12
peculiar	-0.00	0.25
lighter	-0.00	0.26
monetary	-0.00	0.13
allied	0.00	0.11
oral	0.00	0.12
simpler	0.00	0.22
higher	0.00	0.09
civilized	0.00	0.16
direct	0.00	0.17
colonial	0.01	0.09
existing	0.01	0.09
similar	0.01	0.18
arctic	0.01	0.11
wrinkled	0.01	0.37
horizontal	0.01	0.09
associate	0.01	0.07
upstate	0.01	0.07
enchanted	0.01	0.17
fat	0.01	0.43
certain	0.01	0.19
dense	0.01	0.14
bigger	0.01	0.30
harder	0.01	0.28
eastern	0.01	0.02
pending	0.01	0.10
shadowy	0.02	0.25
statistical	0.02	0.11
federal	0.02	0.09
dynamic	0.02	0.16
veteran	0.02	0.09
toughest	0.02	0.22
darkened	0.02	0.29
probable	0.02	0.23
high	0.02	0.09
fascinating	0.02	0.85
moslem	0.02	0.06
martian	0.02	0.15
compelling	0.02	0.16
relative	0.02	0.14
domestic	0.02	0.07
mediterranean	0.02	0.04
slippery	0.02	0.14
padded	0.02	0.23
exalted	0.02	0.21
nationwide	0.02	0.07
critical	0.02	0.15
southern	0.02	0.03
northern	0.02	0.03
limited	0.02	0.10
lower	0.03	0.07
mystic	0.03	0.15
freezing	0.03	0.18
chinese	0.03	0.10
economic	0.03	0.10
diverse	0.03	0.09
infinite	0.03	0.17
acceptable	0.03	0.22
asiatic	0.03	0.03
scant	0.03	0.18
tricky	0.03	0.74
alternating	0.03	0.08
prime	0.03	0.15
experimental	0.03	0.11
isolated	0.03	0.08
electoral	0.03	0.14
industrial	0.03	0.10
general	0.03	0.14
functional	0.03	0.11
broader	0.03	0.09
congressional	0.03	0.07
algerian	0.04	0.07
european	0.04	0.08
psychiatric	0.04	0.17
armed	0.04	0.08
african	0.04	0.04
merced	0.04	0.09
wiser	0.04	0.29
danish	0.04	0.10
symbolic	0.04	0.15
legitimate	0.04	0.18
polar	0.04	0.13
soaring	0.04	0.08
governmental	0.04	0.09
political	0.04	0.10
corresponding	0.04	0.08
heavier	0.04	0.29
barbed	0.04	0.19
steep	0.05	0.10
subjective	0.05	0.11
maritime	0.05	0.04
surviving	0.05	0.09
cubic	0.05	0.04
cracking	0.05	0.17
respective	0.05	0.11
smallest	0.05	0.07
ambitious	0.05	0.20
additional	0.05	0.21
overseas	0.05	0.09
initial	0.05	0.09
coastal	0.05	0.08
biblical	0.05	0.18
single	0.06	0.15
passionate	0.06	0.18
tropical	0.06	0.03
elder	0.06	0.09
psychological	0.06	0.10
previous	0.06	0.10
remaining	0.06	0.09
elevated	0.06	0.11
managing	0.06	0.10
further	0.06	0.16
main	0.06	0.10
structural	0.06	0.10
constitutional	0.06	0.12
remarkable	0.06	0.32
british	0.06	0.07
principal	0.07	0.20
snowy	0.07	0.19
distant	0.07	0.25
lone	0.07	0.26
flaming	0.07	0.94
geographical	0.07	0.08
solemn	0.07	0.19
slight	0.07	0.18
chemical	0.07	0.11
french	0.07	0.08
educational	0.07	0.16
monotonous	0.07	0.32
particular	0.07	0.18
circular	0.07	0.14
foreign	0.07	0.07
egyptian	0.08	0.07
canadian	0.08	0.07
everyday	0.08	0.22
numerous	0.08	0.07
continual	0.08	0.13
thinner	0.08	0.32
turkish	0.08	0.07
doubtful	0.08	0.18
clinical	0.08	0.18
swedish	0.08	0.09
uncommon	0.08	0.69
cuban	0.08	0.14
dutch	0.08	0.06
ascidian	0.08	0.10
worldly	0.08	0.21
new	0.09	0.12
flat	0.09	0.19
logical	0.09	0.14
upper	0.09	0.06
clearer	0.09	0.27
expanding	0.09	0.12
social	0.09	0.13
junior	0.09	0.21
tentative	0.09	0.29
administrative	0.09	0.09
underlying	0.09	0.19
common	0.09	0.21
imperative	0.09	0.14
national	0.09	0.06
newer	0.09	0.30
olympic	0.09	0.15
gorgeous	0.10	0.85
australian	0.10	0.04
local	0.10	0.09
cold	0.10	0.31
normal	0.10	0.10
vietnamese	0.10	0.10
pleased	0.10	0.80
revised	0.10	0.12
civilian	0.10	0.09
dominant	0.10	0.05
marginal	0.10	0.17
outward	0.10	0.07
skinny	0.10	0.51
productive	0.10	0.23
shorter	0.10	0.31
glacial	0.10	0.12
electrical	0.11	0.16
armenian	0.11	0.07
persian	0.11	0.11
portuguese	0.11	0.06
temperate	0.11	0.04
legislative	0.11	0.09
joint	0.11	0.07
celebrated	0.11	0.18
curved	0.11	0.26
spanish	0.11	0.07
surrounding	0.11	0.13
older	0.11	0.33
plain	0.11	0.25
wooded	0.11	0.09
japanese	0.11	0.08
untouched	0.11	0.10
subsequent	0.11	0.09
characteristic	0.11	0.22
municipal	0.11	0.08
shallow	0.12	0.13
prominent	0.12	0.11
secular	0.12	0.13
complicated	0.12	0.17
italian	0.12	0.09
aloof	0.12	0.25
individual	0.12	0.10
reciprocal	0.12	0.09
slower	0.13	0.21
approximate	0.13	0.20
ethical	0.13	0.12
presidential	0.13	0.14
eligible	0.13	0.14
militant	0.13	0.12
wooden	0.13	0.11
neighboring	0.13	0.03
narrow	0.13	0.14
abreast	0.13	0.15
native	0.13	0.11
sharp	0.14	0.15
autonomous	0.14	0.06
intensive	0.14	0.11
sufficient	0.14	0.23
full	0.14	0.11
innumerable	0.14	0.13
theoretical	0.14	0.12
smaller	0.14	0.23
fastest	0.14	0.06
latin	0.14	0.11
fertile	0.14	0.15
auxiliary	0.14	0.13
sociological	0.14	0.11
quantitative	0.14	0.12
larger	0.14	0.18
orthodox	0.14	0.08
adjacent	0.15	0.08
tangible	0.15	0.18
true	0.15	1.02
roman	0.15	0.10
specific	0.15	0.19
unofficial	0.15	0.13
organic	0.15	0.17
bipartisan	0.15	0.09
moral	0.15	0.12
paramount	0.15	0.12
grand	0.15	0.12
linguistic	0.15	0.13
successive	0.15	0.11
technical	0.15	0.08
apocrine	0.16	0.07
separate	0.16	0.09
regional	0.16	0.07
easier	0.16	0.23
entire	0.16	0.11
solar	0.16	0.10
primary	0.16	0.18
historical	0.16	0.12
cultural	0.16	0.12
actual	0.16	0.16
voluntary	0.16	0.14
conservative	0.16	0.10
imperial	0.16	0.08
presbyterian	0.16	0.06
american	0.17	0.07
plentiful	0.17	0.15
forceful	0.17	0.10
uniformed	0.17	0.07
audible	0.17	0.19
large	0.17	0.12
christian	0.17	0.14
basic	0.17	0.19
booming	0.17	0.26
passive	0.17	0.13
capable	0.17	0.20
mobile	0.17	0.10
catholic	0.17	0.08
notable	0.17	0.29
speculative	0.17	0.19
metaphysical	0.17	0.19
brighter	0.17	0.27
baptist	0.17	0.06
judicial	0.17	0.10
assistant	0.17	0.08
exotic	0.18	0.33
factual	0.18	0.15
basal	0.18	0.09
empirical	0.18	0.18
methodist	0.18	0.05
ginger	0.18	0.17
youngest	0.18	0.27
public	0.18	0.17
elastic	0.18	0.08
small	0.19	0.15
peripheral	0.19	0.06
cardboard	0.19	0.18
papal	0.19	0.11
supreme	0.19	0.13
human	0.19	0.19
founding	0.19	0.11
necessary	0.19	0.22
monumental	0.19	0.10
typical	0.19	0.15
epidermal	0.19	0.09
free	0.20	0.21
private	0.20	0.07
fundamental	0.20	0.22
royal	0.20	0.07
hardest	0.20	0.25
protestant	0.20	0.08
distinctive	0.20	0.13
influential	0.20	0.22
galactic	0.20	0.10
radical	0.20	0.14
valid	0.20	0.22
arab	0.21	0.07
huge	0.21	0.18
exclusive	0.21	0.15
ole	0.21	0.84
massive	0.21	0.17
scientific	0.21	0.13
reserve	0.21	0.13
electric	0.21	0.07
metallic	0.21	0.20
historic	0.21	0.10
mathematical	0.22	0.16
nearby	0.22	0.05
largest	0.22	0.17
effective	0.22	0.20
periodic	0.22	0.09
abundant	0.22	0.10
agricultural	0.22	0.09
episcopal	0.22	0.11
inner	0.22	0.14
dramatic	0.22	0.30
daring	0.22	0.08
gaunt	0.22	0.31
dim	0.22	0.23
religious	0.23	0.09
following	0.23	0.14
philosophical	0.23	0.11
specialized	0.23	0.09
benevolent	0.23	0.20
irish	0.23	0.09
advisable	0.23	0.23
civic	0.23	0.10
available	0.23	0.21
simplest	0.23	0.19
eskimo	0.23	0.08
real	0.24	0.89
darker	0.24	0.27
inc	0.24	0.08
durable	0.24	0.11
penetrating	0.24	0.19
official	0.25	0.13
practical	0.25	0.13
countless	0.25	0.06
hebrew	0.25	0.09
ancient	0.25	0.12
swift	0.25	0.06
portable	0.25	0.09
consolidated	0.25	0.17
tory	0.25	0.07
verbal	0.25	0.11
intellectual	0.25	0.16
metropolitan	0.26	0.13
ripe	0.26	0.19
armored	0.26	0.09
english	0.26	0.09
