angry	-1.20	0.83
inevitable	-1.20	0.93
typical	-1.20	0.99
visual	-1.20	0.96
deaf	-1.19	0.29
fleeting	-1.19	0.89
goddamn	-1.19	0.62
vain	-1.18	0.15
old	-1.18	0.91
rocky	-1.17	0.85
sinister	-1.17	0.39
editorial	-1.17	1.09
incapable	-1.17	0.22
fearful	-1.16	0.72
hysterical	-1.15	0.29
wealthy	-1.15	1.18
cruel	-1.15	0.26
inflated	-1.15	0.19
vice	-1.15	0.96
embarrassed	-1.15	0.91
little	-1.14	0.67
obscene	-1.13	0.22
supernatural	-1.13	1.21
early	-1.11	0.82
gloomy	-1.11	0.82
tangible	-1.10	0.94
tense	-1.07	0.76
lousy	-1.07	1.07
rude	-1.06	0.24
brutal	-1.06	0.24
irrelevant	-1.05	0.29
dirty	-1.04	0.47
ignorant	-1.03	0.16
destructive	-1.03	0.19
appalled	-1.02	0.69
insulting	-1.02	0.13
unusual	-1.01	0.93
vulgar	-1.01	0.21
gross	-1.00	0.93
unseen	-1.00	1.03
premature	-0.99	0.72
unnecessary	-0.98	0.26
irresponsible	-0.98	0.18
reckless	-0.97	0.25
grotesque	-0.96	0.37
frantic	-0.96	0.25
irrational	-0.95	0.10
intolerable	-0.95	0.20
clever	-0.94	0.84
ruthless	-0.93	1.02
disgusted	-0.93	0.88
unnatural	-0.93	0.18
hesitant	-0.92	0.44
beneficial	-0.92	1.15
puzzled	-0.91	0.87
feverish	-0.90	0.44
unreal	-0.90	0.27
free	-0.89	0.95
careless	-0.89	0.18
guilty	-0.89	0.24
characteristic	-0.89	1.09
sad	-0.88	0.91
eerie	-0.88	0.39
plain	-0.87	0.33
almighty	-0.86	1.17
late	-0.86	0.83
unthinkable	-0.86	0.30
black	-0.86	1.32
dependent	-0.84	0.24
cunning	-0.83	1.02
absurd	-0.82	0.29
doubtful	-0.82	1.00
unfair	-0.82	0.11
adolescent	-0.82	0.32
dismayed	-0.81	0.79
annoyed	-0.81	0.87
stiff	-0.81	0.42
bitter	-0.80	0.37
unnoticed	-0.80	0.13
fatal	-0.80	0.23
eccentric	-0.78	0.18
dusty	-0.78	0.37
swollen	-0.78	0.26
temporary	-0.76	0.92
futile	-0.76	0.18
unreasonable	-0.75	0.21
aging	-0.75	0.24
young	-0.75	1.12
amazed	-0.75	0.75
cosmic	-0.75	1.32
pointless	-0.75	0.18
universal	-0.75	1.38
embarrassing	-0.75	0.96
queer	-0.74	1.04
continual	-0.74	0.19
jobless	-0.74	0.36
indignant	-0.73	0.62
eldest	-0.73	0.49
obsessed	-0.72	0.39
excessive	-0.72	0.18
insignificant	-0.72	0.25
indifferent	-0.72	0.18
murderous	-0.72	0.24
chilly	-0.71	0.93
mysterious	-0.71	0.27
exceptional	-0.70	1.00
powerless	-0.70	0.25
drunken	-0.70	0.24
eligible	-0.69	0.56
breathless	-0.69	0.37
violent	-0.69	0.17
bruised	-0.68	0.24
grim	-0.68	0.50
enraged	-0.67	0.64
wary	-0.67	0.69
stricken	-0.67	0.36
astonished	-0.65	0.74
extreme	-0.65	0.15
vague	-0.65	0.21
cynical	-0.64	0.24
needless	-0.64	0.21
unstable	-0.64	0.28
severe	-0.64	0.20
mental	-0.64	0.14
petty	-0.63	0.14
worthless	-0.63	0.25
outrageous	-0.62	0.24
racial	-0.62	0.48
crooked	-0.62	0.32
bleak	-0.62	0.43
fascist	-0.62	0.22
stout	-0.61	0.32
pregnant	-0.61	0.32
unknown	-0.61	0.18
misleading	-0.60	0.19
dreary	-0.60	0.36
staggering	-0.58	0.23
oppressive	-0.57	0.19
sleepy	-0.56	0.52
menacing	-0.56	0.23
bodily	-0.56	0.18
improper	-0.56	0.10
suspicious	-0.56	0.63
desolate	-0.56	0.31
arbitrary	-0.56	0.14
surprised	-0.55	0.83
precarious	-0.55	0.20
ecological	-0.55	0.13
ragged	-0.55	0.22
nameless	-0.54	0.17
deadly	-0.54	0.19
unprecedented	-0.54	0.26
immoral	-0.53	0.20
morbid	-0.53	0.20
crumbling	-0.53	0.19
external	-0.53	0.14
absent	-0.53	0.12
ideal	-0.53	1.08
institutional	-0.53	0.21
battered	-0.53	0.17
utter	-0.52	0.90
psychiatric	-0.52	0.24
worse	-0.52	1.14
dual	-0.51	0.20
invisible	-0.51	0.17
shadowy	-0.51	0.29
awesome	-0.50	0.31
weekly	-0.50	0.16
oblivious	-0.50	0.24
hostile	-0.49	0.47
younger	-0.49	0.56
sterile	-0.49	0.16
confusing	-0.49	0.18
inappropriate	-0.49	0.23
environmental	-0.48	0.15
naive	-0.48	0.20
smart	-0.47	0.48
awkward	-0.47	0.48
youngest	-0.46	0.51
serious	-0.46	0.27
sensational	-0.46	0.14
bankrupt	-0.46	0.10
worthwhile	-0.46	0.95
tattered	-0.45	0.32
vulnerable	-0.45	0.28
sudden	-0.45	0.19
sheer	-0.44	0.28
perpetual	-0.44	0.22
native	-0.44	0.22
antarctic	-0.44	0.17
voluntary	-0.43	0.10
familiar	-0.43	0.34
collective	-0.43	0.25
unfinished	-0.43	0.21
defensive	-0.43	0.24
worrying	-0.43	0.36
chaotic	-0.42	0.21
elementary	-0.42	0.38
northern	-0.42	0.24
runaway	-0.42	0.39
timid	-0.42	0.34
ethnic	-0.42	0.44
diminishing	-0.42	0.08
different	-0.42	0.26
preceding	-0.41	0.13
monumental	-0.41	0.14
questionable	-0.41	0.17
aching	-0.41	0.28
preoccupied	-0.41	0.44
minor	-0.41	0.19
explosive	-0.41	0.18
protective	-0.40	0.18
affirmative	-0.39	0.18
unconstitutional	-0.39	0.14
educational	-0.39	0.36
asian	-0.39	0.29
savage	-0.39	0.16
unique	-0.39	0.34
lone	-0.39	0.22
raging	-0.39	0.21
ghostly	-0.38	0.35
sticky	-0.38	0.37
illegal	-0.38	0.11
scenic	-0.38	0.22
lingering	-0.38	0.23
commonplace	-0.38	0.27
susceptible	-0.37	0.22
passive	-0.37	0.19
affluent	-0.37	1.67
exempt	-0.37	0.10
funny	-0.37	0.98
darker	-0.37	0.42
criminal	-0.36	0.08
surviving	-0.36	0.16
stubborn	-0.36	0.22
agitated	-0.36	0.32
rhodesian	-0.36	0.29
mystical	-0.36	0.33
devoid	-0.36	0.20
solitary	-0.36	0.19
manned	-0.35	0.06
rebellious	-0.35	0.16
capitalist	-0.35	0.08
mock	-0.35	0.17
stony	-0.34	0.23
segregated	-0.34	0.62
depressing	-0.34	0.71
surprising	-0.34	0.30
juvenile	-0.34	0.25
postwar	-0.34	0.13
mere	-0.34	0.22
astonishing	-0.34	0.36
fiscal	-0.34	0.17
frail	-0.34	0.32
unwanted	-0.33	0.09
elastic	-0.33	0.12
similar	-0.33	0.24
latest	-0.33	0.19
harmful	-0.32	0.28
tribal	-0.32	0.19
risky	-0.32	0.33
darkened	-0.32	0.24
awake	-0.32	0.34
connecting	-0.32	0.20
erratic	-0.32	0.21
upper	-0.32	0.14
untouched	-0.32	0.14
sizable	-0.32	0.20
manual	-0.32	0.22
disturbing	-0.32	1.11
compulsory	-0.32	0.10
smaller	-0.31	0.38
costly	-0.31	0.21
continental	-0.31	0.08
parochial	-0.31	0.11
everyday	-0.30	0.31
successive	-0.30	0.20
ineffective	-0.30	0.13
medical	-0.30	0.20
alleged	-0.30	0.16
assorted	-0.30	0.14
global	-0.30	0.17
heavier	-0.30	0.31
skeptical	-0.30	0.50
forbidding	-0.30	0.17
slippery	-0.30	0.28
current	-0.30	0.19
oldest	-0.30	0.31
shrill	-0.30	0.28
suburban	-0.30	0.50
inherent	-0.29	0.22
interstate	-0.29	0.13
louder	-0.29	0.16
african	-0.29	0.30
negative	-0.29	0.19
toxic	-0.29	0.24
past	-0.29	0.19
comparable	-0.28	0.14
weaker	-0.28	0.35
competing	-0.28	0.13
startling	-0.28	0.35
larger	-0.28	0.35
industrial	-0.28	0.32
unspoken	-0.28	0.15
enduring	-0.27	0.24
sentimental	-0.27	0.09
wrong	-0.27	1.11
mayoral	-0.27	0.12
potent	-0.27	0.25
electrical	-0.27	0.09
electric	-0.27	0.13
inner	-0.27	0.12
prolonged	-0.27	0.26
unofficial	-0.26	0.20
wider	-0.26	0.21
reserve	-0.26	0.11
impending	-0.26	0.20
unpopular	-0.26	0.25
stray	-0.26	0.20
reluctant	-0.25	0.38
richer	-0.25	0.39
public	-0.25	0.18
overt	-0.25	0.12
brooding	-0.25	0.34
unacceptable	-0.25	0.18
blank	-0.25	0.23
magical	-0.25	0.19
longtime	-0.25	0.08
marine	-0.25	0.17
masked	-0.25	0.16
hazardous	-0.25	0.28
underwater	-0.25	0.26
coastal	-0.24	0.26
supreme	-0.24	0.23
general	-0.24	0.16
offensive	-0.24	0.20
human	-0.23	0.14
secondary	-0.23	0.20
insufficient	-0.23	0.10
unexpected	-0.23	0.25
homosexual	-0.23	0.16
terrorist	-0.23	0.10
eventual	-0.23	0.23
strict	-0.23	0.08
thinner	-0.23	0.33
proud	-0.23	0.97
countless	-0.23	0.13
regional	-0.23	0.20
loose	-0.23	0.24
multiple	-0.23	0.14
phantom	-0.23	0.18
communal	-0.22	0.16
strongest	-0.22	0.12
sweaty	-0.22	0.25
emotional	-0.22	0.15
financial	-0.22	0.17
arrogant	-0.22	0.21
remaining	-0.22	0.24
physical	-0.22	0.11
fascinating	-0.22	1.15
hasty	-0.22	0.16
unsuccessful	-0.22	0.11
prospective	-0.22	0.09
radioactive	-0.22	0.11
psychic	-0.21	0.24
jagged	-0.21	0.15
dissident	-0.21	0.21
sole	-0.21	0.36
daily	-0.21	0.19
southern	-0.21	0.29
prevalent	-0.21	0.16
est	-0.21	0.19
symbolic	-0.21	0.16
shorter	-0.21	0.38
asleep	-0.21	0.35
legitimate	-0.21	0.16
inclined	-0.20	0.39
unwilling	-0.20	0.29
lasting	-0.20	0.21
abdominal	-0.20	0.16
fierce	-0.20	0.23
distinctive	-0.20	0.26
relentless	-0.20	0.11
rusty	-0.20	0.18
various	-0.20	0.18
nuclear	-0.19	0.08
indispensable	-0.19	1.47
dim	-0.19	0.30
freezing	-0.19	0.29
genetic	-0.19	0.13
taller	-0.19	0.32
danish	-0.19	0.17
economic	-0.19	0.14
notorious	-0.19	0.16
inflationary	-0.19	0.20
scant	-0.19	0.18
multinational	-0.19	0.15
psychological	-0.19	0.17
opposing	-0.19	0.10
massive	-0.18	0.17
endless	-0.18	0.17
baptist	-0.18	0.30
outright	-0.18	0.21
lower	-0.18	0.21
subordinate	-0.18	0.11
eastern	-0.18	0.26
audible	-0.18	0.26
subjective	-0.18	0.16
tremendous	-0.18	0.24
consequent	-0.18	0.08
numerous	-0.18	0.16
acute	-0.18	0.14
quaker	-0.17	0.18
barefoot	-0.17	0.20
prone	-0.17	0.18
assistant	-0.17	0.14
oral	-0.17	0.09
geographic	-0.17	0.12
arid	-0.17	0.15
surgical	-0.17	0.11
quicker	-0.17	0.38
concerned	-0.17	0.57
lethal	-0.17	0.24
inc	-0.17	0.17
stronger	-0.17	0.34
momentary	-0.17	0.21
masculine	-0.16	0.17
subsequent	-0.16	0.19
belgian	-0.16	0.20
imaginary	-0.16	0.07
frequent	-0.16	0.14
opposite	-0.16	0.15
incumbent	-0.16	0.18
obsolete	-0.16	0.12
metropolitan	-0.16	0.25
poisonous	-0.16	0.16
disappointing	-0.16	0.97
mandatory	-0.16	0.08
previous	-0.16	0.16
unconscious	-0.16	0.12
consecutive	-0.16	0.13
unlikely	-0.16	1.17
burning	-0.16	0.26
associate	-0.15	0.13
celtic	-0.15	0.17
special	-0.15	0.19
remote	-0.15	0.17
drastic	-0.15	0.19
declining	-0.15	0.09
socialist	-0.15	0.17
bigger	-0.15	0.35
dubious	-0.14	0.16
brighter	-0.14	0.31
separate	-0.14	0.16
agrarian	-0.14	0.28
sexual	-0.14	0.15
mystic	-0.14	0.25
central	-0.14	0.15
high	-0.14	0.07
verbal	-0.14	0.11
mexican	-0.14	0.16
paramount	-0.14	0.12
physiological	-0.14	0.13
federalist	-0.13	0.13
cautious	-0.13	0.46
welsh	-0.13	0.22
national	-0.13	0.10
great	-0.13	0.26
cultural	-0.13	0.17
conceivable	-0.13	0.21
motionless	-0.13	0.20
therapeutic	-0.13	0.36
marxist	-0.13	0.15
probable	-0.13	0.25
overwhelming	-0.13	0.08
swelling	-0.13	0.14
indian	-0.13	0.32
gigantic	-0.13	0.21
due	-0.13	0.19
compelling	-0.13	0.17
evident	-0.13	0.27
bicentennial	-0.12	0.10
respiratory	-0.12	0.15
advancing	-0.12	0.27
superficial	-0.12	0.11
perennial	-0.12	0.16
sacred	-0.12	0.52
random	-0.12	0.32
slightest	-0.12	0.23
liable	-0.12	0.24
western	-0.12	0.24
aesthetic	-0.11	0.28
synthetic	-0.11	0.16
lighter	-0.11	0.28
nazi	-0.11	0.14
revolving	-0.11	0.12
tighter	-0.11	0.15
noisy	-0.11	0.22
cuban	-0.11	0.08
hoarse	-0.11	0.26
biological	-0.11	0.09
lunar	-0.11	0.14
european	-0.11	0.17
individual	-0.11	0.12
capita	-0.11	0.14
consolidated	-0.11	0.15
comparative	-0.11	0.22
onetime	-0.11	0.09
male	-0.11	0.19
crude	-0.11	0.14
arctic	-0.10	0.09
ideological	-0.10	0.13
bureaucratic	-0.10	0.09
varying	-0.10	0.13
social	-0.10	0.12
diving	-0.10	0.13
diplomatic	-0.10	0.08
apparent	-0.10	0.17
unbearable	-0.10	0.23
internal	-0.10	0.10
steaming	-0.10	0.31
elusive	-0.10	0.23
soviet	-0.10	0.09
giant	-0.09	0.20
annual	-0.09	0.07
cardiac	-0.09	0.16
communist	-0.09	0.08
extraordinary	-0.09	0.31
seasonal	-0.09	0.17
stale	-0.09	0.36
parliamentary	-0.09	0.14
occupational	-0.09	0.05
hot	-0.09	0.92
foreign	-0.09	0.08
tricky	-0.09	0.17
unlimited	-0.08	0.18
specialized	-0.08	0.11
unaware	-0.08	0.15
reminiscent	-0.08	0.24
cramped	-0.08	0.33
vertical	-0.08	0.11
solar	-0.08	0.13
indirect	-0.08	0.21
ultimate	-0.08	1.54
muslim	-0.08	0.27
vicious	-0.08	0.73
historic	-0.08	0.22
overseas	-0.08	0.04
dominant	-0.08	0.18
arab	-0.07	0.16
scarce	-0.07	0.23
abstract	-0.07	0.21
atomic	-0.07	0.05
greater	-0.07	0.23
legendary	-0.07	0.10
mechanical	-0.07	0.10
rich	-0.07	1.34
double	-0.07	0.06
agricultural	-0.07	0.42
moslem	-0.07	0.25
impressive	-0.07	0.28
semantic	-0.07	0.22
retail	-0.07	0.04
plentiful	-0.07	0.08
uneven	-0.07	0.18
protestant	-0.07	0.23
ambitious	-0.06	0.26
korean	-0.06	0.09
joint	-0.06	0.11
organic	-0.06	0.09
definite	-0.06	0.16
senior	-0.06	0.09
outer	-0.06	0.19
catholic	-0.06	0.24
marginal	-0.06	0.29
smallest	-0.06	0.09
folding	-0.06	0.11
polish	-0.06	0.21
hardest	-0.06	0.29
visible	-0.06	0.09
underground	-0.05	0.04
customary	-0.05	0.17
cambodian	-0.05	0.07
relative	-0.05	0.19
local	-0.05	0.09
other	-0.05	0.11
false	-0.05	0.27
militant	-0.05	0.10
static	-0.05	0.13
shabby	-0.05	0.26
mindless	-0.05	0.21
isolated	-0.05	0.21
dense	-0.05	0.20
rigid	-0.04	0.12
immortal	-0.04	0.35
existing	-0.04	0.11
natural	-0.04	0.12
respective	-0.04	0.13
major	-0.04	0.18
irregular	-0.04	0.15
governmental	-0.04	0.08
strategic	-0.04	0.08
unused	-0.04	0.22
conventional	-0.04	0.11
magnetic	-0.04	0.13
wiser	-0.04	0.31
political	-0.04	0.08
spiritual	-0.04	0.34
charitable	-0.04	0.16
curious	-0.04	0.47
comic	-0.04	0.31
broader	-0.04	0.17
immense	-0.03	0.16
fond	-0.03	0.54
official	-0.03	0.10
increasing	-0.03	0.13
cardboard	-0.03	0.17
holy	-0.03	0.51
military	-0.03	0.05
higher	-0.03	0.21
upstate	-0.03	0.28
christian	-0.03	0.25
widespread	-0.03	0.10
contradictory	-0.03	0.20
lowest	-0.03	0.10
tougher	-0.03	0.24
succeeding	-0.03	0.14
decisive	-0.03	0.19
fabulous	-0.03	0.98
maximum	-0.03	0.10
periodic	-0.02	0.14
photographic	-0.02	0.11
polar	-0.02	0.08
volatile	-0.02	0.28
american	-0.02	0.11
hollow	-0.02	0.24
prominent	-0.02	0.10
considerable	-0.02	0.13
nonexistent	-0.02	0.11
huge	-0.02	0.19
sociological	-0.02	0.24
pervasive	-0.02	0.26
palestinian	-0.02	0.15
linguistic	-0.02	0.22
conflicting	-0.02	0.12
hungarian	-0.02	0.11
captive	-0.02	0.28
total	-0.02	0.25
judicial	-0.02	0.13
imminent	-0.02	0.23
representative	-0.02	0.18
chemical	-0.02	0.10
powerful	-0.02	0.17
vocal	-0.01	0.11
integrated	-0.01	0.35
syrian	-0.01	0.11
ethical	-0.01	0.09
civic	-0.01	0.08
revolutionary	-0.01	0.08
growing	-0.01	0.20
entire	-0.01	0.22
conscious	-0.01	0.25
tedious	-0.01	0.24
phenomenal	-0.01	0.32
budgetary	-0.01	0.10
silent	-0.01	0.30
largest	-0.01	0.13
corresponding	-0.01	0.06
initial	-0.01	0.24
democratic	-0.00	0.13
potential	-0.00	0.16
automatic	-0.00	0.09
adjacent	-0.00	0.24
taut	-0.00	0.25
thai	-0.00	0.16
armored	0.00	0.07
involuntary	0.00	0.13
private	0.00	0.13
marital	0.00	0.19
brief	0.00	0.16
worldwide	0.00	0.09
substantial	0.00	0.10
prime	0.00	0.06
single	0.00	0.13
slight	0.00	0.14
raw	0.00	0.12
vietnamese	0.01	0.07
horizontal	0.01	0.10
manifest	0.01	0.17
lebanese	0.01	0.10
latin	0.01	0.13
foremost	0.01	0.12
legislative	0.01	0.08
religious	0.01	0.20
orthodox	0.01	0.25
differing	0.01	0.11
moral	0.01	0.12
dramatic	0.01	0.30
imperative	0.01	0.18
common	0.01	0.18
actual	0.01	0.22
earliest	0.01	0.11
english	0.02	0.18
intense	0.02	0.13
armed	0.02	0.06
domestic	0.02	0.07
israeli	0.02	0.09
diverse	0.02	0.10
exaggerated	0.02	0.18
municipal	0.02	0.07
mute	0.02	0.24
steep	0.02	0.22
federal	0.02	0.08
distant	0.02	0.27
open	0.02	0.19
recreational	0.03	0.29
civilian	0.03	0.09
german	0.03	0.19
vested	0.03	0.06
identical	0.03	0.16
monetary	0.03	0.12
tactical	0.03	0.07
congressional	0.04	0.13
technical	0.04	0.10
hairy	0.04	0.32
average	0.04	0.08
formidable	0.04	0.14
advisory	0.04	0.05
secret	0.04	0.21
provincial	0.04	0.11
publicized	0.04	0.25
noticeable	0.05	0.16
extra	0.05	0.11
constitutional	0.05	0.15
handy	0.05	0.20
skinny	0.05	0.37
portuguese	0.05	0.13
minimal	0.05	0.10
contemporary	0.05	0.09
excited	0.05	1.01
electoral	0.05	0.07
highest	0.05	0.06
principal	0.05	0.09
renewed	0.05	0.14
fundamental	0.05	0.22
administrative	0.05	0.08
methodist	0.05	0.24
norwegian	0.05	0.16
governing	0.06	0.12
russian	0.06	0.13
clearer	0.06	0.24
conspicuous	0.06	0.23
theological	0.06	0.14
big	0.06	0.31
personal	0.06	0.12
primary	0.06	0.09
philosophical	0.06	0.13
impossible	0.06	0.24
commercial	0.06	0.12
responsible	0.06	0.15
barren	0.06	0.17
secular	0.06	0.21
pro	0.06	0.07
artistic	0.06	0.13
wild	0.07	0.19
clinical	0.07	0.07
advanced	0.07	0.22
downward	0.07	0.15
chronic	0.07	0.15
australian	0.07	0.13
polluted	0.07	0.07
newer	0.07	0.31
applicable	0.07	0.16
residential	0.07	0.39
mathematical	0.07	0.21
generating	0.07	0.12
icy	0.07	0.34
essential	0.08	0.20
profound	0.08	0.24
regulatory	0.08	0.10
caribbean	0.08	0.18
toughest	0.08	0.22
basic	0.08	0.19
longest	0.08	0.17
canadian	0.08	0.15
wholesale	0.08	0.04
experimental	0.08	0.10
academic	0.08	0.09
standard	0.08	0.09
smoky	0.08	0.31
allied	0.08	0.14
theatrical	0.09	0.14
desirable	0.09	0.29
pulmonary	0.09	0.17
structural	0.09	0.12
simplest	0.09	0.17
particular	0.09	0.17
technological	0.09	0.17
clandestine	0.09	0.07
monthly	0.09	0.06
spare	0.09	0.14
absolute	0.09	1.61
chinese	0.09	0.16
guiding	0.09	0.14
willing	0.09	0.30
fantastic	0.09	0.35
abundant	0.09	0.13
legal	0.09	0.08
vast	0.09	0.22
tight	0.09	0.20
blinding	0.09	0.27
empirical	0.09	0.22
victorious	0.10	1.24
intriguing	0.10	0.42
statewide	0.10	0.07
naval	0.10	0.14
rough	0.10	1.05
competitive	0.10	0.12
exotic	0.10	0.32
jordanian	0.10	0.11
new	0.10	0.09
large	0.10	0.15
variable	0.10	0.20
flat	0.10	0.21
tropical	0.10	0.22
miraculous	0.10	0.29
luminous	0.10	0.29
biggest	0.11	0.18
operative	0.11	0.12
aggregate	0.11	0.10
iranian	0.11	0.12
civil	0.11	0.09
sporting	0.11	0.12
imperial	0.11	0.11
northwestern	0.11	0.16
japanese	0.11	0.17
egyptian	0.11	0.12
atmospheric	0.12	0.11
inward	0.12	0.15
partisan	0.12	0.08
scientific	0.12	0.11
portable	0.12	0.12
elevated	0.12	0.18
fat	0.12	0.34
canned	0.12	0.27
french	0.12	0.16
intellectual	0.13	0.12
theoretical	0.13	0.12
austrian	0.13	0.16
literary	0.13	0.13
corporate	0.13	0.20
narrow	0.13	0.14
permissible	0.13	0.13
int	0.13	0.16
gradual	0.13	0.14
yearly	0.13	0.14
persuasive	0.13	0.14
ancient	0.13	0.18
muted	0.14	0.27
limited	0.14	0.09
alternate	0.14	0.11
grazing	0.14	0.15
british	0.14	0.15
nationwide	0.14	0.17
continuous	0.14	0.13
presidential	0.14	0.13
infinite	0.15	1.58
empty	0.15	0.23
radical	0.15	0.11
enormous	0.15	0.19
unanimous	0.15	0.10
rumpled	0.15	0.32
ambiguous	0.15	0.15
soaring	0.15	0.07
electronic	0.15	0.07
persian	0.15	0.21
unrealistic	0.16	0.24
female	0.16	0.20
offshore	0.16	0.08
specific	0.16	0.16
explicit	0.16	0.07
feminine	0.16	0.17
faint	0.16	0.28
notable	0.16	0.25
dental	0.16	0.11
interested	0.16	0.54
vital	0.16	0.19
covert	0.16	0.10
main	0.16	0.13
revised	0.16	0.09
immediate	0.16	0.21
mobile	0.16	0.19
swedish	0.16	0.14
utmost	0.17	0.24
junior	0.17	0.20
urgent	0.17	0.15
operational	0.17	0.07
certain	0.17	0.15
stringent	0.17	0.14
genuine	0.17	0.18
complicated	0.17	0.25
shattering	0.17	0.14
lexical	0.18	0.19
aware	0.18	0.42
outspoken	0.18	0.13
worthy	0.18	0.10
factual	0.18	0.10
italian	0.18	0.17
hardened	0.18	0.13
blunt	0.19	0.18
unchanged	0.19	0.07
finer	0.19	0.32
divine	0.19	1.68
small	0.19	0.19
direct	0.19	0.20
international	0.19	0.12
nearby	0.19	0.20
transparent	0.19	0.23
parental	0.19	0.15
functional	0.20	0.15
prestigious	0.20	0.11
remarkable	0.20	0.26
colonial	0.20	0.09
interim	0.20	0.13
metallic	0.20	0.15
organizational	0.20	0.10
unmistakable	0.21	0.20
dutch	0.21	0.21
round	0.21	0.24
independent	0.21	0.14
lifelong	0.21	0.16
liberal	0.21	0.18
sorry	0.21	1.05
cheap	0.21	0.18
valid	0.21	0.18
obvious	0.21	0.27
homemade	0.21	0.16
selective	0.21	0.10
bony	0.21	0.26
bulky	0.21	0.13
deep	0.21	0.15
significant	0.22	0.27
sprawling	0.22	0.24
equal	0.22	0.20
noble	0.22	0.20
incomplete	0.22	0.20
distinguished	0.22	0.11
irish	0.22	0.22
fastest	0.23	0.13
eager	0.23	0.31
concrete	0.23	0.09
