coarse	-0.44	0.26
conceivable	-0.43	0.22
hushed	-0.43	0.41
endless	-0.43	0.12
menacing	-0.43	0.35
embarrassed	-0.43	0.88
marginal	-0.43	0.25
shadowy	-0.43	0.23
explosive	-0.43	0.14
jewish	-0.43	0.31
random	-0.43	0.16
unified	-0.43	0.15
sentimental	-0.43	0.23
untouched	-0.43	0.19
psychiatric	-0.43	0.17
unwilling	-0.42	0.28
adolescent	-0.42	0.30
appalled	-0.42	0.73
unidentified	-0.42	0.18
metallic	-0.42	0.38
remote	-0.42	0.25
typical	-0.41	0.24
questionable	-0.41	0.13
ongoing	-0.41	0.14
clumsy	-0.41	0.19
subordinate	-0.41	0.08
virtual	-0.41	0.13
hoarse	-0.40	0.24
anonymous	-0.40	0.17
skeptical	-0.40	0.57
booming	-0.40	0.09
troublesome	-0.40	0.19
louder	-0.40	0.31
epic	-0.40	0.21
potent	-0.39	0.17
familiar	-0.39	1.23
lared	-0.38	0.39
acute	-0.38	0.17
grizzly	-0.38	0.18
passive	-0.38	0.17
alleged	-0.38	0.07
irregular	-0.37	0.20
unclear	-0.37	0.18
incomplete	-0.37	0.15
incapable	-0.37	0.27
portuguese	-0.37	0.37
pervasive	-0.37	0.18
hollow	-0.36	0.25
toxic	-0.36	0.13
tangled	-0.36	0.11
hebrew	-0.36	0.19
incredulous	-0.35	0.57
premier	-0.35	0.08
insignificant	-0.35	0.20
junior	-0.35	0.18
higher	-0.35	0.20
oblivious	-0.34	0.17
improbable	-0.34	0.20
russian	-0.34	0.23
southern	-0.34	0.25
colder	-0.34	0.27
excited	-0.34	1.21
tattered	-0.34	0.28
pastoral	-0.33	0.13
swollen	-0.33	0.21
murky	-0.32	0.20
involved	-0.32	0.24
imperialist	-0.32	0.19
peculiar	-0.32	1.13
bourgeois	-0.32	0.22
dual	-0.32	0.19
identical	-0.32	0.15
helpful	-0.32	0.91
chemical	-0.31	0.12
vietnamese	-0.31	0.14
naked	-0.31	0.28
german	-0.31	0.23
amazed	-0.30	0.78
spanish	-0.30	0.29
hind	-0.30	0.13
illicit	-0.30	0.07
nonprofit	-0.30	0.24
worldwide	-0.29	0.14
estimated	-0.29	0.23
ridiculous	-0.29	0.82
sexual	-0.29	0.19
socialist	-0.29	0.29
sleepy	-0.29	0.48
elusive	-0.29	0.17
stronger	-0.29	0.23
ethnic	-0.29	0.23
wholesale	-0.29	0.15
opposing	-0.28	0.16
faithful	-0.28	1.16
infectious	-0.28	0.16
immune	-0.28	0.20
worthwhile	-0.28	0.24
awed	-0.28	0.63
defensive	-0.28	0.09
northwestern	-0.28	0.17
aggregate	-0.28	0.15
unknown	-0.27	0.21
volatile	-0.27	0.16
due	-0.27	0.12
corporate	-0.27	0.08
frozen	-0.27	0.16
capitalist	-0.27	0.26
undercover	-0.27	0.19
outraged	-0.27	0.60
advancing	-0.27	0.22
indian	-0.26	0.20
external	-0.26	0.17
conscious	-0.26	0.23
foreign	-0.26	0.18
problematic	-0.26	0.22
big	-0.26	1.07
extravagant	-0.26	0.78
lifelong	-0.26	0.13
industrialized	-0.26	0.30
richer	-0.26	0.20
prime	-0.26	0.10
disputed	-0.25	0.12
parental	-0.25	0.30
coastal	-0.25	0.18
cosmetic	-0.25	0.14
succeeding	-0.25	0.07
respective	-0.25	0.16
ardent	-0.25	0.32
senior	-0.25	0.14
mighty	-0.25	1.11
growing	-0.24	0.21
longtime	-0.24	0.16
insufficient	-0.24	0.19
hungarian	-0.24	0.11
comparable	-0.24	0.13
disappointed	-0.24	1.32
monetary	-0.24	0.05
mystic	-0.24	0.19
homosexual	-0.24	0.23
dire	-0.24	0.16
prospective	-0.24	0.98
muted	-0.24	0.18
sovereign	-0.24	0.24
hybrid	-0.24	0.15
irish	-0.24	0.24
urgent	-0.23	0.20
happier	-0.23	0.27
vague	-0.23	0.25
advisory	-0.23	0.11
flaming	-0.23	0.20
metropolitan	-0.23	0.42
muddy	-0.23	0.16
civil	-0.23	0.11
sharper	-0.23	0.22
clearer	-0.23	0.20
elementary	-0.23	0.12
local	-0.23	0.10
indispensable	-0.23	0.15
nuclear	-0.23	0.10
provincial	-0.22	0.12
stiff	-0.22	0.45
affluent	-0.22	0.47
cramped	-0.22	0.23
european	-0.22	0.19
crumbling	-0.22	0.14
administrative	-0.22	0.13
consecutive	-0.21	0.17
english	-0.21	0.26
global	-0.21	0.11
declining	-0.21	0.14
consolidated	-0.21	0.18
obvious	-0.21	0.17
episcopal	-0.21	0.12
sluggish	-0.21	0.32
slightest	-0.21	0.12
outstretched	-0.21	0.19
inclined	-0.21	0.33
affirmative	-0.21	0.17
abnormal	-0.21	0.20
mandatory	-0.21	0.13
thyroid	-0.20	0.12
thriving	-0.20	0.14
fuzzy	-0.20	0.21
sweaty	-0.20	0.25
female	-0.20	0.37
burgeoning	-0.20	0.11
stained	-0.20	0.27
norwegian	-0.20	0.24
auxiliary	-0.19	0.10
varied	-0.19	0.18
financial	-0.19	0.21
small	-0.19	0.26
sly	-0.19	0.26
contemporary	-0.19	0.17
soviet	-0.19	0.10
damaging	-0.18	0.31
chinese	-0.18	0.16
brittle	-0.18	0.20
therapeutic	-0.18	0.18
hazardous	-0.18	0.17
stormy	-0.18	0.21
nagging	-0.18	0.16
territorial	-0.18	0.10
blank	-0.18	0.27
regional	-0.18	0.09
righteous	-0.18	0.12
prolonged	-0.18	0.17
synthetic	-0.18	0.06
northern	-0.18	0.17
unseen	-0.18	0.12
certified	-0.18	0.09
bigger	-0.18	0.28
imaginary	-0.17	0.13
convinced	-0.17	0.55
legal	-0.17	0.07
geographic	-0.17	0.19
apparent	-0.17	0.13
philippine	-0.17	0.08
misleading	-0.17	0.16
veiled	-0.17	0.18
korean	-0.17	0.10
tougher	-0.17	0.16
colonial	-0.17	0.28
silent	-0.17	0.27
environmental	-0.17	0.10
voluntary	-0.16	0.17
reformed	-0.16	0.12
western	-0.16	0.15
american	-0.16	0.16
interstate	-0.16	0.05
regulatory	-0.16	0.12
inc	-0.16	0.06
impersonal	-0.16	0.20
martial	-0.16	0.16
solar	-0.16	0.16
farthest	-0.16	0.15
occupational	-0.16	0.13
honduran	-0.16	0.11
atomic	-0.16	0.10
postwar	-0.16	0.14
surprised	-0.15	0.87
particular	-0.15	0.15
countless	-0.15	0.12
legitimate	-0.15	0.13
aggressive	-0.15	0.20
diminishing	-0.15	0.09
perpetual	-0.15	0.17
varying	-0.15	0.16
confidential	-0.15	0.16
selective	-0.15	0.14
onetime	-0.15	0.15
australian	-0.15	0.14
cherished	-0.15	0.15
turbulent	-0.14	0.20
constitutional	-0.14	0.06
invisible	-0.14	0.11
presbyterian	-0.14	0.08
cautious	-0.14	0.38
capita	-0.13	0.15
japanese	-0.13	0.15
separate	-0.13	0.16
mystical	-0.13	0.32
parliamentary	-0.13	0.14
manifest	-0.13	0.08
independent	-0.13	0.15
other	-0.13	0.14
public	-0.13	0.10
electrical	-0.13	0.13
british	-0.13	0.17
mating	-0.13	0.14
traditional	-0.13	0.12
baptist	-0.12	0.12
industrial	-0.12	0.20
probable	-0.12	0.18
invading	-0.12	0.07
catholic	-0.12	0.12
fond	-0.12	1.06
poetic	-0.12	0.20
papal	-0.12	0.11
jagged	-0.12	0.18
wild	-0.12	0.17
feudal	-0.12	0.25
evangelical	-0.12	0.12
eastern	-0.12	0.12
vice	-0.12	0.11
chilly	-0.12	0.33
genetic	-0.12	0.06
amused	-0.12	0.62
tighter	-0.12	0.16
orthodox	-0.12	0.13
weekly	-0.12	0.15
freezing	-0.11	0.31
diverse	-0.11	0.19
hardest	-0.11	0.21
israeli	-0.11	0.11
prudent	-0.11	0.15
tricky	-0.11	0.15
sterile	-0.11	0.17
federal	-0.11	0.04
radioactive	-0.11	0.09
swift	-0.11	0.12
gross	-0.11	0.17
civilian	-0.11	0.09
malignant	-0.11	0.10
international	-0.11	0.08
racial	-0.11	0.15
secular	-0.10	0.21
overwhelming	-0.10	0.18
looming	-0.10	0.23
unchanged	-0.10	0.19
central	-0.10	0.08
christian	-0.10	0.12
nightly	-0.10	0.12
democratic	-0.10	0.17
alternate	-0.10	0.22
religious	-0.10	0.12
armored	-0.10	0.11
postal	-0.10	0.13
theological	-0.09	0.12
judicial	-0.09	0.06
brooding	-0.09	0.24
mormon	-0.09	0.20
smaller	-0.09	0.17
gaping	-0.09	0.17
physical	-0.09	0.06
governmental	-0.09	0.06
key	-0.09	0.16
primary	-0.09	0.12
arid	-0.09	0.18
automated	-0.09	0.10
swedish	-0.09	0.15
advanced	-0.09	0.13
military	-0.09	0.09
tangible	-0.09	0.18
upcoming	-0.09	0.16
internal	-0.09	0.07
revolutionary	-0.09	0.20
sullen	-0.09	0.36
general	-0.09	0.09
buddhist	-0.09	0.20
lutheran	-0.09	0.11
authoritative	-0.08	0.19
adverse	-0.08	0.25
eccentric	-0.08	0.21
economic	-0.08	0.07
heroic	-0.08	0.15
integrated	-0.08	0.13
presidential	-0.08	0.19
barren	-0.08	0.22
customary	-0.08	0.10
belgian	-0.08	0.14
french	-0.08	0.19
heavier	-0.08	0.15
greek	-0.08	0.17
costly	-0.08	0.20
terrorist	-0.08	0.06
pending	-0.08	0.04
emotional	-0.08	0.12
iraqi	-0.07	0.10
domestic	-0.07	0.06
single	-0.07	0.22
timid	-0.07	0.24
iranian	-0.07	0.09
tactical	-0.07	0.10
reproductive	-0.07	0.11
bumper	-0.07	0.09
persistent	-0.07	0.13
uniformed	-0.07	0.20
lofty	-0.07	0.15
sweeping	-0.07	0.13
structural	-0.07	0.11
electoral	-0.07	0.14
fundamentalist	-0.07	0.10
libyan	-0.07	0.09
multiple	-0.07	0.08
similar	-0.07	0.20
icy	-0.07	0.33
retired	-0.07	0.23
strategic	-0.06	0.06
turkish	-0.06	0.15
hindu	-0.06	0.11
younger	-0.06	0.48
cosmic	-0.06	0.18
biblical	-0.06	0.12
retail	-0.06	0.09
naval	-0.06	0.09
afghan	-0.06	0.10
syrian	-0.06	0.10
airborne	-0.06	0.08
male	-0.06	0.32
stringent	-0.06	0.13
canadian	-0.06	0.10
national	-0.06	0.06
widespread	-0.06	0.14
multinational	-0.06	0.13
afrikaner	-0.06	0.17
ancient	-0.06	0.15
lower	-0.06	0.14
usual	-0.06	0.22
inner	-0.05	0.10
canned	-0.05	0.19
larger	-0.05	0.21
ideological	-0.05	0.09
linguistic	-0.05	0.15
sicilian	-0.05	0.27
mechanical	-0.05	0.11
spiritual	-0.05	0.20
islamic	-0.05	0.12
certain	-0.05	0.18
imported	-0.05	0.12
unprecedented	-0.05	0.23
widening	-0.05	0.09
composite	-0.05	0.11
irresistible	-0.05	0.21
vacant	-0.05	0.20
egyptian	-0.05	0.12
minimal	-0.04	0.17
imminent	-0.04	0.18
danish	-0.04	0.12
extreme	-0.04	0.16
protestant	-0.04	0.11
brazilian	-0.04	0.15
managing	-0.04	0.17
conventional	-0.04	0.06
muslim	-0.04	0.11
yearly	-0.04	0.10
electromagnetic	-0.04	0.08
electronic	-0.04	0.11
rebellious	-0.04	0.13
underground	-0.04	0.11
troubling	-0.04	0.17
barefoot	-0.04	0.20
restrictive	-0.04	0.18
extra	-0.04	0.17
nicaraguan	-0.04	0.10
arctic	-0.04	0.15
hairy	-0.04	0.28
inherent	-0.03	0.17
profitable	-0.03	0.14
oral	-0.03	0.12
subtle	-0.03	0.25
decisive	-0.03	0.12
insistent	-0.03	0.35
technological	-0.03	0.12
political	-0.03	0.09
analytical	-0.03	0.14
prompt	-0.03	0.11
smallest	-0.03	0.19
major	-0.03	0.17
marine	-0.03	0.18
dominant	-0.03	0.16
hottest	-0.03	0.37
digital	-0.03	0.12
congressional	-0.03	0.12
official	-0.02	0.15
super	-0.02	0.12
automatic	-0.02	0.12
periodic	-0.02	0.11
cheaper	-0.02	0.10
ruling	-0.02	0.10
swiss	-0.02	0.15
persian	-0.02	0.17
forthcoming	-0.02	0.14
agricultural	-0.02	0.20
municipal	-0.02	0.10
argentine	-0.02	0.11
dutch	-0.02	0.23
differing	-0.02	0.22
commercial	-0.02	0.13
wider	-0.02	0.14
current	-0.02	0.15
allied	-0.02	0.10
psychological	-0.02	0.07
broader	-0.02	0.07
pragmatic	-0.02	0.15
deeper	-0.02	0.09
dusty	-0.02	0.19
holy	-0.02	0.19
dense	-0.01	0.19
special	-0.01	0.20
rumpled	-0.01	0.21
geographical	-0.01	0.07
abundant	-0.01	0.15
magnetic	-0.01	0.16
intermediate	-0.01	0.14
immortal	-0.01	0.33
tribal	-0.01	0.13
intrinsic	-0.01	0.06
oldest	-0.01	0.34
integral	-0.01	0.11
verbal	-0.01	0.17
individual	-0.01	0.11
upper	-0.01	0.10
cultural	-0.01	0.16
educational	-0.00	0.13
pioneering	-0.00	0.08
newer	-0.00	0.10
portable	-0.00	0.12
militant	-0.00	0.10
nationalist	-0.00	0.15
quarterly	-0.00	0.15
sole	-0.00	0.10
serial	-0.00	0.18
secondary	0.00	0.10
staggering	0.00	0.25
rainy	0.00	0.38
heated	0.00	0.25
high	0.00	0.11
lebanese	0.00	0.10
ultimate	0.01	0.29
awesome	0.01	0.30
biological	0.01	0.09
successive	0.01	0.11
fictional	0.01	0.09
thermal	0.01	0.13
meager	0.01	0.18
shorter	0.01	0.15
electric	0.01	0.13
probing	0.01	0.16
principal	0.01	0.11
softer	0.01	0.18
subdued	0.01	0.52
drab	0.01	0.24
deep	0.01	0.10
moslem	0.01	0.11
main	0.01	0.12
slower	0.01	0.15
fried	0.01	0.23
median	0.01	0.30
simpler	0.02	0.19
roman	0.02	0.10
dietary	0.02	0.19
austrian	0.02	0.10
governing	0.02	0.11
various	0.02	0.19
thinner	0.02	0.16
founding	0.02	0.05
mere	0.02	0.13
fundamental	0.02	0.09
social	0.02	0.08
famed	0.02	0.15
relevant	0.02	0.15
crucial	0.02	0.16
overweight	0.02	0.24
abrupt	0.03	0.14
liberal	0.03	0.10
vocal	0.03	0.10
rough	0.03	0.18
palestinian	0.03	0.09
collective	0.03	0.05
specific	0.03	0.13
infinite	0.03	0.13
hooded	0.03	0.27
endangered	0.03	0.15
wiser	0.04	0.23
publicized	0.04	0.23
clinical	0.04	0.13
modern	0.04	0.10
downtown	0.04	0.29
bare	0.04	0.18
conservative	0.04	0.10
new	0.04	0.09
eventual	0.04	0.16
startling	0.04	0.27
cute	0.04	0.48
large	0.04	0.27
associate	0.05	0.13
imperative	0.05	0.23
ambiguous	0.05	0.19
organic	0.05	0.07
reluctant	0.05	0.39
bodily	0.05	0.07
historical	0.05	0.08
greater	0.05	0.17
overseas	0.05	0.13
lone	0.06	0.19
relative	0.06	0.20
darker	0.06	0.15
spatial	0.06	0.10
wry	0.06	0.41
peruvian	0.06	0.25
surprising	0.06	0.24
lucrative	0.06	0.12
pro	0.06	0.16
legislative	0.06	0.06
smart	0.07	1.03
imperial	0.07	0.29
numerous	0.07	0.10
cuban	0.07	0.17
eager	0.07	1.09
audio	0.07	0.13
increasing	0.07	0.15
potential	0.07	0.22
personal	0.07	0.15
silvery	0.08	0.21
olympic	0.08	0.08
protective	0.08	0.11
visible	0.08	0.14
radical	0.08	0.12
eldest	0.08	0.40
ethical	0.08	0.09
soaring	0.08	0.09
vast	0.08	0.18
cognitive	0.08	0.08
shadowed	0.08	0.22
husky	0.08	0.22
hereditary	0.08	0.06
beneficial	0.09	0.23
empty	0.09	0.16
interim	0.09	0.17
philosophical	0.09	0.11
damp	0.09	0.31
wooded	0.09	0.28
supreme	0.09	0.07
indirect	0.09	0.09
literary	0.09	0.18
technical	0.10	0.08
aesthetic	0.10	0.12
feminist	0.10	0.18
promising	0.10	0.14
physiological	0.10	0.09
operational	0.10	0.06
outer	0.10	0.09
mediterranean	0.10	0.20
plain	0.10	0.18
representative	0.10	0.14
dim	0.10	0.27
intricate	0.10	0.25
rubber	0.10	0.14
rapid	0.10	0.14
astonished	0.10	0.43
covert	0.10	0.10
bulky	0.10	0.16
autonomous	0.10	0.15
evident	0.11	0.19
implicit	0.11	0.09
microscopic	0.11	0.08
bustling	0.11	0.16
slippery	0.11	0.12
scarce	0.11	0.13
convincing	0.11	0.13
largest	0.11	0.12
overall	0.11	0.09
bland	0.11	0.31
profound	0.11	0.14
eminent	0.11	0.20
opaque	0.11	0.17
basic	0.11	0.15
prestigious	0.11	0.15
academic	0.11	0.09
mainstream	0.11	0.12
prevailing	0.11	0.15
slight	0.11	0.29
est	0.11	0.17
entire	0.11	0.25
evolutionary	0.12	0.08
tory	0.12	0.14
abstract	0.12	0.09
dissident	0.12	0.08
flawed	0.12	0.24
glazed	0.12	0.22
cardboard	0.12	0.09
real	0.12	1.17
symbolic	0.12	0.08
arab	0.13	0.12
immediate	0.13	0.12
fallow	0.13	0.18
blunt	0.13	0.19
gigantic	0.13	0.25
systematic	0.13	0.23
unlimited	0.13	0.18
net	0.13	0.15
experimental	0.13	0.13
caribbean	0.13	0.19
somber	0.13	0.40
indoor	0.13	0.12
progressive	0.13	0.08
characteristic	0.13	0.27
unlikely	0.14	0.20
incredible	0.14	0.28
daring	0.14	0.14
substantive	0.14	0.09
blinding	0.14	0.28
fiscal	0.14	0.13
sled	0.14	0.23
dramatic	0.14	0.27
unfinished	0.14	0.17
