ID,WORD,SCORE
142,сплошной,0.7340000000000001
143,ненавязчивый,0.733
146,бездарный,0.733
149,дурацкий,0.731
150,неспешный,0.73
151,новенький,0.7290000000000001
152,однотипный,0.7290000000000001
155,офигенный,0.725
157,хреновый,0.723
158,статичный,0.723
159,потрясный,0.723
160,стандартный,0.722
161,неправильный,0.722
162,бестолковый,0.721
163,увлекательный,0.72
164,унылый,0.7190000000000001
166,плоский,0.718
168,необыкновенный,0.715
169,жуткий,0.715
171,неповторимый,0.7140000000000001
173,незамысловатый,0.713
175,приятный,0.7120000000000001
177,незначительный,0.708
181,откровенный,0.706
183,несомненный,0.7040000000000001
184,насыщенный,0.7020000000000001
186,качественный,0.7
188,вменяемый,0.698
191,запутанный,0.696
193,сочный,0.6940000000000001
194,супер,0.6940000000000001
195,одинаковый,0.6940000000000001
198,субъективный,0.6920000000000001
199,несложный,0.6920000000000001
201,бесспорный,0.691
202,грустный,0.691
203,толковый,0.69
204,особенный,0.69
205,приличный,0.69
206,класный,0.688
207,тонкий,0.688
208,жалкий,0.6859999999999999
209,глупый,0.685
210,неописуемый,0.685
211,позитивный,0.6829999999999999
213,неоправданный,0.6809999999999999
215,сложный,0.68
216,идеальный,0.679
218,непередаваемый,0.6779999999999999
221,простоватый,0.677
222,умный,0.6759999999999999
223,милый,0.6759999999999999
225,яркий,0.675
226,незаменимый,0.675
227,слабый,0.675
234,полезный,0.6659999999999999
235,шумный,0.664
236,нехороший,0.664
238,настольный,0.6629999999999999
241,сюжетный,0.6609999999999999
244,непростой,0.659
245,нормальный,0.6579999999999999
246,нудный,0.657
249,непродуманный,0.655
252,светлый,0.653
253,невыносимый,0.653
255,типичный,0.6509999999999999
258,равнодушный,0.65
261,мутный,0.648
262,незаметный,0.647
266,скучноватый,0.642
267,страшный,0.642
268,неприличный,0.642
270,вялый,0.6409999999999999
272,плавный,0.6409999999999999
273,бледный,0.638
277,эффектный,0.636
278,сказочный,0.635
280,начинающий,0.634
283,интересный,0.632
284,безобразный,0.632
286,серый,0.629
288,внятный,0.628
290,кошмарный,0.627
291,адекватный,0.626
293,неадекватный,0.625
296,старенький,0.623
297,растянутый,0.622
298,интуитивный,0.621
300,шедевральный,0.62
301,сравнимый,0.619
302,сносный,0.618
303,чуткий,0.618
305,невозможный,0.616
307,перечисленный,0.615
308,хилый,0.615
309,отменный,0.613
310,необходимый,0.613
312,разнообразный,0.611
313,безликий,0.609
314,правдоподобный,0.609
319,небольшой,0.605
321,специфичный,0.601
322,поразительный,0.601
324,чумовой,0.6
325,пустой,0.599
327,редкостный,0.597
328,правильный,0.597
331,необычайный,0.594
332,невообразимый,0.594
334,мерзкий,0.591
335,умопомрачительный,0.59
338,лишний,0.5870000000000001
339,здоровский,0.5870000000000001
341,излишний,0.586
342,вцелый,0.585
343,бесчисленный,0.584
344,печальный,0.584
345,красивый,0.583
346,тусклый,0.5820000000000001
347,актуальный,0.5820000000000001
348,спорный,0.5820000000000001
352,свежий,0.58
354,неимоверный,0.579
356,натуральный,0.578
358,второстепенный,0.5760000000000001
360,неподготовленный,0.575
362,умелый,0.574
365,наивный,0.573
372,мрачный,0.57
377,грамотный,0.568
378,элементарный,0.5670000000000001
379,размытый,0.5660000000000001
380,ручной,0.5660000000000001
381,неподражаемый,0.5660000000000001
382,сумасшедший,0.565
383,фантастический,0.565
384,стоящий,0.564
385,эмоциональный,0.564
387,ленивый,0.563
393,нелинейный,0.561
396,душевный,0.5589999999999999
397,привычный,0.5589999999999999
402,классический,0.557
405,непосредственный,0.556
406,подходящий,0.556
407,безотказный,0.555
409,сырой,0.5539999999999999
410,навязчивый,0.5539999999999999
412,неуверенный,0.552
414,дамский,0.551
415,скудный,0.551
416,хитрый,0.551
417,устаревший,0.551
418,затянутый,0.551
419,специфический,0.55
421,утомительный,0.5489999999999999
422,занудный,0.5489999999999999
423,ясный,0.5479999999999999
426,паршивый,0.547
427,вторичный,0.547
428,вобщий,0.546
429,бесплатный,0.545
431,битый,0.545
432,малоизвестный,0.544
435,симпотичный,0.544
436,уникальный,0.5429999999999999
437,заумный,0.5429999999999999
438,похожий,0.5429999999999999
440,вкусный,0.542
446,неровный,0.539
447,безусловный,0.539
449,соответствующий,0.539
453,бодрый,0.536
458,плюсовый,0.534
459,выдающийся,0.5329999999999999
460,ровный,0.5329999999999999
462,незабываемый,0.5329999999999999
463,любящий,0.532
464,желательный,0.532
465,афигенный,0.532
468,шаблонный,0.531
469,занятный,0.53
475,потерянный,0.529
478,непрерывный,0.528
479,немыслимый,0.528
480,очевидный,0.527
483,доступный,0.526
484,неопытный,0.525
492,сильный,0.523
494,подробный,0.522
495,мыльный,0.522
496,удобный,0.522
497,точный,0.521
500,корректный,0.52
501,разумный,0.52
502,немалый,0.52
503,многообещающий,0.52
505,длинный,0.519
507,немой,0.518
508,ужасающий,0.518
510,занимательный,0.517
511,поверхностный,0.517
513,уверенный,0.517
514,глючный,0.516
515,ценный,0.516
517,незнакомый,0.516
518,слепой,0.515
520,самостоятельный,0.515
522,виноватый,0.515
526,нетривиальный,0.514
528,принципиальный,0.514
530,пресный,0.513
532,дошлый,0.512
535,мелкий,0.511
539,скрытый,0.511
543,угодный,0.508
544,странный,0.508
546,популярный,0.507
547,хвалебный,0.507
548,некорректный,0.507
549,заметный,0.506
551,честный,0.505
552,явный,0.504
553,чудный,0.504
554,физический,0.504
556,неживой,0.503
557,медленный,0.503
562,дикий,0.503
564,логический,0.502
566,бессмертный,0.502
567,неважный,0.501
568,хрупкий,0.501
569,бравый,0.501
570,существенный,0.501
573,предвзятый,0.501
575,тугой,0.5
576,многогранный,0.499
578,примечательный,0.499
580,маловажный,0.498
581,изящный,0.498
582,читаемый,0.498
583,вообщий,0.4970000000000001
584,моментальный,0.4970000000000001
585,несчастный,0.4970000000000001
588,стойкий,0.496
589,уместный,0.495
590,ограниченный,0.494
591,нехилый,0.494
592,неустойчивый,0.493
594,солнечный,0.493
599,сбалансированный,0.489
601,глянцевый,0.489
604,невыразительный,0.489
605,многочисленный,0.488
606,активный,0.488
607,неяркий,0.488
608,атмосферный,0.488
610,редкий,0.487
611,профессиональный,0.487
616,отрицательный,0.485
617,спокойный,0.485
618,видный,0.485
619,схожий,0.484
620,трудный,0.484
621,мощный,0.484
622,неограниченный,0.484
624,никакущий,0.483
625,практичный,0.483
626,мрачноватый,0.483
627,беспощадный,0.483
628,неоспоримый,0.483
629,неведомый,0.483
630,восторженный,0.483
635,хорший,0.481
636,поганый,0.481
638,нейтральный,0.481
639,колоритный,0.481
640,противоречивый,0.481
641,уютный,0.48
642,неординарный,0.48
643,средний,0.48
644,любопытный,0.48
648,фирменный,0.479
649,убойный,0.479
650,короткий,0.478
651,ушлый,0.478
655,счастливый,0.477
656,скученный,0.476
659,познавательный,0.476
660,прекрасный,0.474
662,чувствительный,0.473
664,безбашенный,0.473
666,гламурный,0.473
672,непохожий,0.471
676,выразительный,0.47
677,интерестный,0.47
678,противопоказанный,0.47
679,важный,0.47
680,скользкий,0.469
681,притягательный,0.469
682,свойственный,0.469
683,линейный,0.469
687,ненормальный,0.468
688,видимый,0.468
691,невесомый,0.468
692,закрытый,0.468
694,читабельный,0.468
696,сыроватый,0.467
697,резкий,0.466
699,волшебный,0.465
701,недурной,0.465
702,обязательный,0.465
703,бедный,0.465
705,нескончаемый,0.464
718,повседневный,0.461
723,несущественный,0.46
725,искусственный,0.459
728,знающий,0.459
731,приемлемый,0.459
732,внимательный,0.458
735,непростительный,0.457
736,невысокий,0.457
739,частый,0.456
740,дружелюбный,0.456
741,правдивый,0.456
743,непритязательный,0.455
745,коротенький,0.454
749,старый,0.453
751,громкий,0.452
752,богатый,0.452
755,родной,0.452
756,жизненный,0.452
759,противный,0.451
760,задумчивый,0.451
761,зеркальный,0.45
762,тяжеловатый,0.45
764,харизматичный,0.45
765,неверный,0.45
767,пригодный,0.449
770,всяческий,0.449
771,мягкий,0.449
773,неуклюжий,0.449
774,нервный,0.448
775,открытый,0.448
776,тянутый,0.448
777,независимый,0.448
778,возможный,0.448
780,знакомый,0.448
784,добрый,0.447
785,скромный,0.447
786,пафосный,0.447
788,глухой,0.446
792,неполный,0.445
796,заурядный,0.445
797,присущий,0.445
800,контрастный,0.444
803,чистый,0.442
805,романтичный,0.442
806,искуственный,0.442
808,указанный,0.441
810,недоступный,0.441
812,нужный,0.439
813,недостаточный,0.439
815,привлекательный,0.438
817,безграничный,0.438
818,объективный,0.4370000000000001
819,допустимый,0.4370000000000001
821,вдумчивый,0.436
823,расплывчатый,0.436
825,дурной,0.435
827,некачественный,0.435
831,умеренный,0.434
833,человечный,0.434
834,требовательный,0.433
836,женственный,0.433
837,драматичный,0.433
838,модный,0.433
839,любимейший,0.4320000000000001
840,картонный,0.4320000000000001
842,детский,0.4320000000000001
844,вечный,0.4320000000000001
845,громоздкий,0.4320000000000001
847,хороший,0.431
848,надуманный,0.431
849,живучий,0.431
850,недорогой,0.431
851,дебильный,0.431
853,красный,0.43
854,пристойный,0.43
855,комфортный,0.43
860,прямолинейный,0.429
861,единый,0.429
863,прочный,0.429
865,недавний,0.429
866,начальный,0.428
867,неказистый,0.428
869,шустрый,0.428
871,известный,0.4270000000000001
874,выгодный,0.4270000000000001
876,знаковый,0.4270000000000001
881,продолжительный,0.426
883,омерзительный,0.425
884,философский,0.425
885,жутковатый,0.425
887,великий,0.425
890,недолгий,0.424
894,двоякий,0.423
895,мобильный,0.423
899,неминуемый,0.423
904,бездумный,0.422
905,неизвестный,0.421
906,естественный,0.421
911,фэнтезийный,0.42
912,интенсивный,0.42
913,бесценный,0.42
914,ощутимый,0.42
916,дохлый,0.419
923,грубый,0.418
924,нехитрый,0.418
926,информативный,0.418
927,несовершенный,0.417
928,отпадный,0.417
930,пришлый,0.416
931,эффективный,0.416
932,настоящий,0.416
935,визуальный,0.416
937,передний,0.416
943,проблематичный,0.414
946,пластмассовый,0.413
951,небогатый,0.412
954,немецкий,0.411
955,благодарный,0.411
957,трогательный,0.411
960,универсальный,0.41
961,противоположный,0.41
964,ранний,0.409
967,конкретный,0.408
968,аккуратный,0.408
971,меньший,0.408
975,убедительный,0.407
977,левый,0.407
980,странноватый,0.407
981,лаконичный,0.407
983,слышный,0.407
984,равный,0.405
986,нечеловеческий,0.405
988,готовый,0.405
990,значительный,0.404
996,широкий,0.403
997,запредельный,0.403
998,сомнительный,0.403
999,придирчивый,0.403
1003,монотонный,0.402
1006,стремный,0.402
1012,весомый,0.401
1016,увесистый,0.4
1018,положительный,0.4
1021,случайный,0.4
1022,непостижимый,0.4
1023,мистический,0.399
1025,характерный,0.399
1027,неизменный,0.399
1028,очередной,0.398
1031,узкий,0.398
1032,гордый,0.398
1033,эпический,0.398
1037,быстрый,0.398
1039,чудовищный,0.398
1041,очаровательный,0.398
1044,впечатлительный,0.397
1046,потраченый,0.396
1047,цифровой,0.396
1050,верный,0.396
1053,животный,0.395
1055,принудительный,0.395
1056,невидимый,0.395
1059,бешеный,0.394
1061,избитый,0.394
1063,нелюбимый,0.394
1065,божественный,0.393
1066,урезанный,0.393
1069,способный,0.393
1070,смертельный,0.393
1076,неуместный,0.392
1077,говорящий,0.391
1085,самодостаточный,0.391
1086,здравый,0.391
1089,беспорядочный,0.39
1090,виртуальный,0.39
1091,сделаный,0.39
1092,полноценный,0.39
1093,органичный,0.389
1096,неизбежный,0.389
1097,радостный,0.389
1099,забытый,0.389
1100,роскошный,0.388
1101,связанный,0.388
1102,вызывающий,0.388
1105,сногсшибательный,0.387
1107,любительский,0.387
1109,близкий,0.386
1111,попсовый,0.386
1112,многолетний,0.386
1116,оптимальный,0.385
1118,толстый,0.385
1122,скупой,0.384
1124,здоровый,0.384
1125,простительный,0.383
1127,культовый,0.383
1130,неполноценный,0.383
1132,несмешной,0.382
1133,двойственный,0.382
1135,крупный,0.382
1137,абсолютный,0.381
1139,неглубокий,0.381
1141,общий,0.381
1142,неправдоподобный,0.381
1145,обширный,0.381
1146,жестокий,0.38
1149,значимый,0.38
1155,бездушный,0.379
1156,забитый,0.379
1157,крепкий,0.379
1159,низкий,0.379
1161,тяжеловесный,0.379
1166,абсурдный,0.378
1167,мучительный,0.378
1168,розовый,0.378
1173,замысловатый,0.378
1180,внушительный,0.377
1181,невразумительный,0.377
1183,грязный,0.376
1185,эротический,0.375
1196,обидный,0.373
1199,обыкновенный,0.373
1206,неловкий,0.371
1207,малюсенький,0.371
1209,стальной,0.371
1211,переходящий,0.371
1212,среднестатистический,0.371
1216,эстетический,0.37
1217,мудрый,0.37
1218,альтернативный,0.37
1221,хлипкий,0.369
1226,бесшумный,0.368
1229,обыденный,0.368
1230,ностальгический,0.368
1234,острый,0.3670000000000001
1235,дополнительный,0.3670000000000001
1236,провальный,0.366
1237,уродливый,0.366
1239,грубоватый,0.366
1240,злобный,0.366
1242,тоненький,0.365
1247,карманный,0.364
1250,строгий,0.364
1251,реальный,0.364
1253,многозначительный,0.363
1257,применимый,0.363
1258,пресловутый,0.363
1260,неподвижный,0.363
1261,приключенческий,0.362
1262,устойчивый,0.362
1263,цельный,0.362
1265,фоновый,0.362
1266,деревянный,0.362
1267,идентичный,0.362
1270,неряшливый,0.361
1272,исключительный,0.361
1273,поучительный,0.361
1274,человеческий,0.361
1277,заманчивый,0.36
1279,глобальный,0.36
1284,одновременный,0.359
1287,снятой,0.358
1288,опытный,0.358
1290,женский,0.358
1294,осторожный,0.35700000000000004
1295,слабонервный,0.35700000000000004
1299,прелестный,0.35600000000000004
1302,обычный,0.35600000000000004
1303,пронзительный,0.35600000000000004
1306,беспрерывный,0.355
1309,цветной,0.355
1310,отзывчивый,0.355
1311,должный,0.355
1314,минимальный,0.355
1317,переходный,0.354
1319,неспособный,0.354
1321,достаточный,0.353
1324,передовой,0.353
1325,плотный,0.35200000000000004
1327,капризный,0.35200000000000004
1332,низкопробный,0.35200000000000004
1333,камерный,0.35200000000000004
1334,маленький,0.35200000000000004
1336,романтический,0.35100000000000003
1337,критичный,0.35100000000000003
1338,неслабый,0.35100000000000003
1339,брутальный,0.35100000000000003
1341,неидеальный,0.35
1342,китайский,0.35
1343,безукоризненный,0.35
1348,окончательный,0.35
1350,индивидуальный,0.35
1351,неизгладимый,0.349
1355,повышенный,0.348
1364,заглавный,0.34700000000000003
1367,словарный,0.34700000000000003
1370,чувственный,0.34600000000000003
1376,тривиальный,0.34600000000000003
1377,ненавистный,0.34600000000000003
1379,хорошенький,0.345
1380,сторонний,0.345
1381,беспроводный,0.345
1382,неприхотливый,0.345
1389,топорный,0.344
1391,трагичный,0.344
1393,матовый,0.344
1395,невменяемый,0.344
1397,игрушечный,0.343
1403,серебристый,0.343
1410,сопливый,0.342
1414,беспросветный,0.342
1417,основательный,0.342
1421,слащавый,0.341
1422,интеллектуальный,0.341
1425,небанальный,0.341
1426,золотой,0.341
1433,крайний,0.339
1434,бескорыстный,0.339
1436,прозрачный,0.339
1438,школьный,0.338
1443,слюнявый,0.338
1445,несравненный,0.338
1451,тягомотный,0.337
1452,парадоксальный,0.337
1456,рядовой,0.336
1457,досадный,0.336
1458,никудышный,0.336
1459,смехотворный,0.336
1460,разный,0.336
1461,зависимый,0.336
1465,безвкусный,0.335
1466,древний,0.335
1468,склонный,0.335
1470,игровой,0.335
1472,совершенный,0.335
1473,гигантский,0.335
1474,безжалостный,0.334
1484,отчий,0.333
1490,критический,0.333
1491,неглупый,0.332
1492,неприглядный,0.332
1493,фиговый,0.332
1495,аналогичный,0.332
1503,годный,0.331
1504,чрезмерный,0.331
1507,обаятельный,0.33
1508,цветовой,0.33
1515,художественный,0.33
1520,условный,0.329
1529,длительный,0.328
1530,поворотный,0.328
1541,рекламный,0.327
1543,бесцветный,0.327
1550,незаурядный,0.327
1551,остроумный,0.327
1552,поправимый,0.327
1553,спортивный,0.327
1559,жизнеутверждающий,0.326
1560,мужской,0.326
1561,компьютерный,0.326
1563,предусмотренный,0.325
1566,смертный,0.325
1569,бумажный,0.325
1571,славный,0.324
1573,наглый,0.324
1575,обманчивый,0.324
1579,немолодой,0.324
1588,беззащитный,0.32299999999999995
1589,лубочный,0.32299999999999995
1590,минутный,0.32299999999999995
1591,уважаемый,0.32299999999999995
1595,крохотный,0.322
1597,сивый,0.321
1604,неясный,0.32
1606,лиричный,0.32
1609,выпуклый,0.319
1611,тоскливый,0.319
1613,неприкрытый,0.319
1616,противоударный,0.318
1617,данный,0.318
1618,депрессивный,0.318
1619,необъяснимый,0.318
1622,посторонний,0.317
1623,развлекательный,0.317
1624,фальшивый,0.317
1634,нешумный,0.316
1636,собственный,0.316
1637,схематичный,0.316
1639,кажущийся,0.316
1641,зернистый,0.315
1642,жирный,0.315
1647,исходящий,0.315
1653,неумелый,0.314
1654,суровый,0.314
1656,качественый,0.314
1661,неубедительный,0.313
1662,тошнотворный,0.313
1665,бессвязный,0.313
1666,бережный,0.313
1668,звуковой,0.312
1669,отдельный,0.312
1670,базовый,0.312
1671,беспомощный,0.312
1672,ненормативный,0.312
1674,безопасный,0.311
1675,творческий,0.311
1678,сумбурный,0.311
1679,уморительный,0.311
1680,безудержный,0.311
1681,карикатурный,0.311
1686,постоянный,0.31
1688,жадный,0.31
1693,голый,0.309
1697,демократичный,0.309
1698,незабвенный,0.309
1701,прописной,0.309
1703,интеллигентный,0.309
1704,средневековый,0.309
1705,проникновенный,0.308
1706,убийственный,0.308
1707,перестроечный,0.308
1709,солидный,0.308
1710,полый,0.308
1712,нерезкий,0.308
1714,книжный,0.308
1716,наслышанный,0.308
1719,нетипичный,0.307
1720,неблагодарный,0.307
1725,беззаботный,0.306
1727,угловатый,0.306
1728,дельный,0.306
1732,цифровикий,0.305
1735,пошаговый,0.305
1736,посильный,0.305
1738,огромный,0.305
1743,смелый,0.304
1746,резиновый,0.304
1748,краткий,0.304
1751,цветастый,0.304
1752,ванный,0.303
1755,ненастоящий,0.303
1756,неподдельный,0.303
1757,сентиментальный,0.303
1760,специальный,0.302
1763,натянутый,0.302
1764,всевозможный,0.302
1765,безразличный,0.302
1766,пишущий,0.302
1769,невиданный,0.301
1770,бескомпромиссный,0.301
1775,элегантный,0.301
1776,смешанный,0.301
1779,летний,0.301
1782,мультяшный,0.3
1784,миниатюрный,0.3
1785,мастерский,0.3
1789,окружающий,0.299
1793,стеклянный,0.299
1794,удручающий,0.299
1795,незрелый,0.299
1800,киношный,0.298
1801,аккумуляторный,0.298
1810,финальный,0.297
1811,эпохальный,0.297
1812,оптимистичный,0.297
1817,невинный,0.297
1818,резвый,0.297
1819,домашний,0.297
1820,несправедливый,0.297
1822,практический,0.29600000000000004
1825,закономерный,0.29600000000000004
1826,гротескный,0.29600000000000004
1827,безуспешный,0.29600000000000004
1829,долгоиграющий,0.295
1831,теперешний,0.295
1832,недостойный,0.295
1833,технический,0.295
1835,бюджетный,0.294
1837,неземной,0.294
1838,неаккуратный,0.294
1839,безобидный,0.294
1841,нетрадиционный,0.294
1842,текущий,0.294
1843,детективный,0.294
1844,гнусный,0.294
1845,целый,0.294
1847,претенциозный,0.294
1849,многослойный,0.294
1851,прорезиненный,0.293
1855,криворукий,0.293
1856,душещипательный,0.293
1857,пыльный,0.293
1860,лутший,0.292
1861,заядлый,0.292
1863,музыкальный,0.292
1866,благородный,0.292
1868,массовый,0.292
1870,прихотливый,0.292
1871,скоростной,0.29100000000000004
1872,изысканный,0.29100000000000004
1882,незаконченный,0.29
1887,несвойственный,0.29
1889,истинный,0.29
1895,легендарный,0.289
1896,особый,0.28800000000000003
1898,высокий,0.28800000000000003
1901,некотрый,0.28800000000000003
1902,благополучный,0.28800000000000003
1903,невнимательный,0.28800000000000003
1905,синий,0.28800000000000003
1907,феерический,0.28800000000000003
1910,установленный,0.28800000000000003
1911,последующий,0.287
1912,сегодняшний,0.287
1916,космический,0.287
1918,офисный,0.28600000000000003
1924,необъятный,0.28600000000000003
1925,функциональный,0.28600000000000003
1927,приторный,0.28600000000000003
1928,неисчерпаемый,0.28600000000000003
1929,размеренный,0.28600000000000003
1932,старомодный,0.285
1937,холодный,0.284
1940,медлительный,0.284
1946,необразованный,0.284
1949,немаленький,0.284
1950,юмористический,0.284
1951,гнетущий,0.284
1954,гуманный,0.28300000000000003
1961,кратный,0.28300000000000003
1962,нездоровый,0.28300000000000003
1965,младший,0.282
1968,кровавый,0.282
1971,чуждый,0.282
1972,признанный,0.282
1973,тормозной,0.282
1976,тягостный,0.282
1981,цепкий,0.281
1987,аутентичный,0.28
1988,смысловой,0.28
1990,удобоваримый,0.28
1991,ухватистый,0.28
1994,набитый,0.28
1997,несущий,0.28
2002,вычурный,0.279
2005,неприемлемый,0.279
2006,безысходный,0.279
2007,автоматический,0.278
2010,существующий,0.278
2014,жанровый,0.278
2017,мелочный,0.278
2019,развесистый,0.277
2022,путный,0.277
2026,злободневный,0.277
2028,осязаемый,0.277
2029,батарейный,0.277
2031,интригующий,0.276
2035,символичный,0.276
2036,самый-самый,0.276
2037,зрелищный,0.276
2039,плоховатый,0.276
2040,целостный,0.276
2042,эргономичный,0.276
2043,вежливый,0.276
2050,гарантийный,0.276
2057,системный,0.275
2063,успешный,0.275
2066,несовместимый,0.274
2068,защитный,0.274
2070,однократный,0.274
2072,блистательный,0.274
2075,свободный,0.274
2076,вобщий-то,0.274
2080,ищущий,0.274
2083,записной,0.274
2085,неразумный,0.273
2086,крошечный,0.273
2087,неконтролируемый,0.273
2090,решающий,0.273
2091,проблемный,0.273
2092,злой,0.273
2096,внутренний,0.273
2097,подлинный,0.272
2099,звонкий,0.272
2100,внезапный,0.272
2103,различный,0.272
2105,непреодолимый,0.272
2106,проклятый,0.272
2107,терпеливый,0.272
2108,гланый,0.272
2109,нераскрытый,0.272
2114,фиолетовый,0.271
2122,графический,0.27
2128,каждодневный,0.27
2131,завидный,0.27
2135,ироничный,0.27
2140,инфантильный,0.269
2141,живописный,0.269
2143,образный,0.269
2144,малолетний,0.269
2149,дружественный,0.269
2159,официальный,0.268
2161,неумолимый,0.268
2164,малопонятный,0.268
2165,неотделимый,0.268
2166,экстремальный,0.268
2171,голосовой,0.268
2174,мелковатый,0.267
2177,девичий,0.267
2178,обворожительный,0.267
2179,портретный,0.267
2180,раздутый,0.267
2183,серийный,0.267
2185,филосовский,0.267
2187,бесхитростный,0.267
2189,бессознательный,0.266
2191,креативный,0.266
2192,многократный,0.266
2194,желаемый,0.266
2199,болезненный,0.266
2201,нестабильный,0.266
2202,прожорливый,0.266
2205,задний,0.266
2210,писклявый,0.265
2212,тотальный,0.265
2222,деловой,0.264
2223,недосягаемый,0.264
2226,неразрешимый,0.264
2227,шершавый,0.264
2228,параноидальный,0.263
2229,современный,0.263
2230,операторский,0.263
2231,лажовый,0.263
2234,удовлетворительный,0.263
2236,неосторожный,0.263
2237,безответственный,0.263
2240,безвольный,0.263
2241,многофункциональный,0.263
2244,маркетинговый,0.263
2246,сверхъестественный,0.263
2249,сильнейший,0.262
2253,безыскусный,0.262
2256,староватый,0.262
2258,изрядный,0.262
2260,чернушный,0.262
2261,сухой,0.262
2263,обиженный,0.261
2264,соседний,0.261
2265,голимый,0.261
2269,котрый,0.261
2271,коммерческий,0.261
2272,невыразимый,0.26
2273,документальный,0.26
2275,выходной,0.26
2276,необитаемый,0.26
2281,герметичный,0.26
2285,кинематографичный,0.259
2288,гадкий,0.259
2295,личный,0.259
2297,несравнимый,0.259
2298,убитый,0.259
2300,благодатный,0.259
2301,больной,0.259
2302,одинокий,0.258
2305,слезливый,0.258
2311,лирический,0.258
2316,сладкий,0.258
2318,шпионский,0.258
2320,сменный,0.258
2323,бальный,0.258
2324,собранный,0.257
2327,нескучный,0.257
2329,верхний,0.257
2333,по-добрый,0.256
2335,нынешний,0.256
2337,безответный,0.256
2338,сокровенный,0.256
2339,непрофессиональный,0.256
2341,занятый,0.255
2342,канонический,0.255
2344,непобедимый,0.255
2345,трезвый,0.255
2348,исправимый,0.255
2349,авторский,0.255
2354,мыслящий,0.254
2357,утопический,0.254
2358,хитроумный,0.254
2364,дороговатый,0.254
2367,бородатый,0.254
2371,небесный,0.253
2376,давний,0.253
2378,неточный,0.253
2382,подростковый,0.253
2384,давящий,0.253
2385,безвыходный,0.252
2386,самобытный,0.252
2387,долгий,0.252
2388,талантливый,0.252
2392,неизбитый,0.252
2394,ходячий,0.252
2395,панорамный,0.251
2397,полный,0.251
2401,перерослый,0.251
2402,подсознательный,0.251
2404,электронный,0.251
2405,малоинтересный,0.251
2407,сущий,0.251
2412,тухлый,0.251
2413,неумный,0.251
2417,глубокомысленный,0.25
2419,непродолжительный,0.25
2420,бытовой,0.25
2423,беспроигрышный,0.25
2424,муторный,0.25
2425,мифологический,0.25
2429,натужный,0.25
2432,психоделичный,0.249
2433,глуповатый,0.249
2439,неуловимый,0.249
2443,перспективный,0.249
2444,мегапиксельный,0.249
2446,комичный,0.249
2449,обратный,0.248
2453,телесный,0.248
2455,водонепроницаемый,0.247
2456,сериальный,0.247
2457,долговечный,0.247
2461,самсунговский,0.247
2466,русский,0.247
2467,бесчувственный,0.247
2468,дивный,0.246
2474,сопоставимый,0.246
2476,автономный,0.246
2480,горячий,0.245
2481,тщательный,0.245
2489,непременный,0.245
2490,целомудренный,0.245
2493,програмный,0.245
2495,ничтожный,0.245
2496,безыдейный,0.245
2503,былой,0.244
2504,лесбийский,0.244
2511,загадочный,0.244
